ts,open,high,low,close,bar_count,range_pips,atr14_pips
2024-09-09,1.10798,1.10802,1.10283,1.10384,1431,51.900000000000276,45.91428571428563
2024-09-10,1.10384,1.10496,1.10151,1.10385,1432,34.49999999999953,46.94999999999988
2024-09-11,1.10386,1.10549,1.10019,1.10136,1436,53.000000000000824,47.93571428571429
2024-09-12,1.10136,1.10902,1.10055,1.10869,1426,84.69999999999978,51.09999999999995
2024-09-13,1.1087,1.11017,1.10721,1.10732,1020,29.600000000000737,48.721428571428646
2024-09-15,1.10757,1.11049,1.10743,1.1104,417,30.600000000000627,44.88571428571445
2024-09-16,1.1104,1.11374,1.10956,1.11239,1432,41.799999999998505,44.214285714285765
2024-09-17,1.1124,1.11461,1.11109,1.11262,1436,35.20000000000189,45.750000000000114
2024-09-18,1.11262,1.11891,1.10683,1.11185,1438,120.8000000000009,51.99285714285724
2024-09-19,1.11185,1.11787,1.11149,1.11656,1431,63.7999999999983,53.49999999999998
2024-09-20,1.11657,1.11818,1.1136,1.11626,1020,45.80000000000028,52.835714285714346
2024-09-22,1.1158,1.11648,1.11558,1.11615,414,8.999999999999009,50.257142857142995
2024-09-23,1.11615,1.11672,1.10831,1.11126,1435,84.10000000000028,49.83571428571437
2024-09-24,1.11125,1.11987,1.11042,1.1198,1430,94.49999999999957,55.664285714285754
2024-09-25,1.1198,1.1214,1.11215,1.11405,1436,92.4999999999998,58.564285714285724
2024-09-26,1.11404,1.11893,1.11257,1.1169,1437,63.59999999999921,60.642857142857125
2024-09-27,1.11689,1.1203,1.11248,1.11619,1020,78.2000000000016,62.44285714285718
2024-09-29,1.11582,1.11739,1.11526,1.11581,414,21.300000000001873,57.9142857142859
2024-09-30,1.11582,1.12089,1.11136,1.11377,1435,95.30000000000038,62.60714285714301
2024-10-01,1.11377,1.11439,1.10458,1.10706,1438,98.10000000000096,67.4285714285716
2024-10-02,1.10706,1.10828,1.1032,1.10357,1435,50.799999999999734,68.07142857142885
2024-10-03,1.10356,1.10468,1.10082,1.1027,1439,38.60000000000196,68.314285714286
2024-10-04,1.1027,1.10367,1.09512,1.09739,1020,85.49999999999835,65.79285714285723
2024-10-06,1.0962,1.09775,1.0962,1.09719,414,15.499999999999403,62.34285714285732
2024-10-07,1.0972,1.09868,1.09542,1.09832,1437,32.600000000000406,61.40000000000018
2024-10-08,1.09832,1.09971,1.09608,1.09678,1437,36.30000000000022,63.35000000000027
2024-10-09,1.09678,1.0976,1.09362,1.09435,1437,39.799999999998725,60.18571428571444
2024-10-10,1.09435,1.09548,1.09,1.09395,1432,54.799999999999294,57.350000000000136
2024-10-11,1.09395,1.09537,1.0926,1.09353,1018,27.69999999999939,52.72142857142868
2024-10-13,1.0931,1.09335,1.09153,1.09256,411,18.20000000000155,49.4785714285717
2024-10-14,1.09255,1.09366,1.08881,1.08964,1434,48.500000000000206,47.357142857143025
2024-10-15,1.08964,1.09167,1.08819,1.08909,1434,34.79999999999927,48.321428571428555
2024-10-16,1.08908,1.09014,1.08512,1.0853,1431,50.200000000000244,45.09999999999998
2024-10-17,1.0853,1.08737,1.0811,1.08385,1438,62.699999999999974,42.571428571428484
2024-10-18,1.08386,1.08694,1.08341,1.08655,1019,35.30000000000033,41.464285714285666
2024-10-20,1.08605,1.08717,1.08605,1.08662,406,11.200000000000099,39.507142857142675
2024-10-21,1.08662,1.08662,1.08111,1.0819,1433,55.099999999999035,37.33571428571416
2024-10-22,1.0819,1.0838,1.07922,1.08021,1438,45.80000000000028,39.49999999999993
2024-10-23,1.08022,1.08066,1.07612,1.07868,1437,45.399999999999885,40.41428571428561
2024-10-24,1.07868,1.08298,1.07706,1.08217,1433,59.200000000001474,42.049999999999976
2024-10-25,1.08216,1.08392,1.0793,1.07945,1019,46.200000000000685,42.50714285714298
2024-10-27,1.07938,1.08015,1.0782,1.07876,420,19.499999999998963,39.98571428571439
2024-10-28,1.07876,1.08276,1.07819,1.08086,1439,45.699999999999626,41.27142857142869
2024-10-29,1.08087,1.08263,1.07688,1.08165,1437,57.49999999999922,44.07857142857138
2024-10-30,1.08166,1.08713,1.08079,1.08478,1436,63.40000000000012,45.14285714285709
2024-10-31,1.08477,1.08885,1.08461,1.0877,1436,42.40000000000021,45.6857142857143
2024-11-01,1.08771,1.09057,1.08317,1.08327,960,74.00000000000072,47.385714285714336
2024-11-03,1.08778,1.09049,1.08699,1.08974,419,35.00000000000058,45.40714285714295
2024-11-04,1.08973,1.09147,1.08724,1.08752,1436,42.29999999999956,45.90714285714289
2024-11-05,1.08752,1.09369,1.0719,1.07775,1433,217.89999999999975,60.67142857142858
2024-11-06,1.07774,1.07944,1.06824,1.07377,1439,111.99999999999876,64.73571428571428
2024-11-07,1.07378,1.08247,1.07374,1.07828,1439,87.30000000000126,67.70000000000006
2024-11-08,1.07828,1.07974,1.06868,1.07182,1020,110.59999999999847,72.3571428571428
2024-11-10,1.07093,1.07277,1.07075,1.07138,419,20.199999999999108,69.57142857142836
2024-11-11,1.07141,1.07221,1.06286,1.0644,1439,93.5000000000019,72.94999999999987
2024-11-12,1.0644,1.06457,1.05951,1.06177,1440,50.60000000000064,75.17142857142856
2024-11-13,1.06178,1.0654,1.05451,1.05484,1439,108.89999999999844,79.6857142857142
2024-11-14,1.05485,1.05825,1.0496,1.05425,1439,86.49999999999824,81.75714285714268
2024-11-15,1.05425,1.0593,1.05163,1.05394,1020,76.69999999999843,82.70714285714257
2024-11-17,1.0528,1.05505,1.0528,1.05407,419,22.500000000000853,81.28571428571406
2024-11-18,1.05406,1.06071,1.05325,1.0587,1440,74.60000000000022,81.32857142857117
2024-11-19,1.0587,1.06097,1.05233,1.05929,1440,86.3999999999998,84.99999999999967
2024-11-20,1.05929,1.05954,1.05068,1.05512,1440,88.59999999999867,88.30714285714248
2024-11-21,1.05513,1.05544,1.04622,1.04747,1439,92.20000000000006,79.32857142857107
2024-11-22,1.04745,1.04981,1.03325,1.04193,1020,165.59999999999908,83.15714285714252
2024-11-24,1.04806,1.05013,1.04618,1.04791,420,39.49999999999898,79.74285714285664
2024-11-25,1.04792,1.05303,1.0425,1.04797,1438,105.29999999999927,79.36428571428527
2024-11-26,1.04795,1.05447,1.04571,1.04786,1440,87.600000000001,84.17857142857112
2024-11-27,1.04785,1.05876,1.04744,1.05546,1433,113.19999999999996,85.58571428571382
2024-11-28,1.05547,1.05767,1.05275,1.05699,1425,49.20000000000035,85.48571428571381
2024-11-29,1.05698,1.05971,1.05414,1.05748,1020,55.699999999998525,81.68571428571383
2024-12-01,1.05711,1.05733,1.05189,1.05233,419,54.400000000001114,79.39285714285688
2024-12-02,1.05233,1.05382,1.04607,1.04853,1436,77.49999999999923,79.44999999999979
2024-12-03,1.04854,1.0535,1.04807,1.05107,1438,54.30000000000046,81.72142857142833
2024-12-04,1.05107,1.05439,1.04723,1.05182,1439,71.59999999999833,81.5071428571425
2024-12-05,1.05181,1.05896,1.05171,1.05752,1436,72.49999999999979,80.51428571428536
2024-12-06,1.05753,1.06298,1.05423,1.05673,1020,87.50000000000036,80.43571428571404
2024-12-08,1.05544,1.05692,1.0532,1.05346,420,37.20000000000167,76.50714285714272
2024-12-09,1.05347,1.05944,1.05337,1.05575,1439,60.700000000000195,69.01428571428566
2024-12-10,1.05574,1.0568,1.04984,1.05245,1431,69.59999999999854,71.16428571428563
2024-12-11,1.05245,1.05373,1.04802,1.05089,1427,57.10000000000104,67.72142857142862
2024-12-12,1.0509,1.05308,1.04562,1.04634,1416,74.60000000000022,66.79285714285712
2024-12-13,1.04636,1.05241,1.04531,1.05017,1019,71.00000000000107,63.77857142857149
2024-12-15,1.04854,1.05228,1.04847,1.05159,418,38.10000000000091,62.98571428571439
2024-12-16,1.05159,1.05343,1.04745,1.05081,1436,59.80000000000096,63.27857142857171
2024-12-17,1.05081,1.05159,1.0479,1.0503,1432,36.89999999999971,62.0285714285716
2024-12-18,1.05029,1.05127,1.03439,1.03789,1437,168.80000000000004,68.55000000000024
2024-12-19,1.03789,1.04222,1.03545,1.03587,1438,67.69999999999942,69.50714285714301
2024-12-20,1.03587,1.04474,1.03429,1.04254,1020,104.5000000000007,71.85714285714319
2024-12-22,1.04308,1.04452,1.04268,1.04429,420,18.399999999998418,67.99285714285737
2024-12-23,1.04429,1.04443,1.03842,1.03963,1433,60.100000000000705,66.03571428571455
2024-12-24,1.03967,1.04106,1.03835,1.04058,1168,27.099999999999902,65.31428571428584
2024-12-25,1.04037,1.04083,1.0393,1.03977,542,15.300000000000313,62.07142857142871
2024-12-26,1.03976,1.04301,1.03905,1.0409,1434,39.59999999999963,59.92857142857164
2024-12-27,1.0409,1.0444,1.04049,1.04225,1020,39.1000000000008,58.64285714285734
2024-12-29,1.04247,1.04346,1.04208,1.04253,419,13.800000000001589,54.3000000000003
2024-12-30,1.04252,1.04583,1.03717,1.04041,1438,86.60000000000112,55.41428571428601
2024-12-31,1.04042,1.04243,1.0344,1.03531,1019,80.29999999999981,58.42857142857165
2025-01-01,1.03503,1.03756,1.03442,1.03692,418,31.400000000001427,56.400000000000254
2025-01-02,1.03693,1.03723,1.02237,1.02695,1436,148.60000000000093,64.37857142857177
2025-01-03,1.02696,1.03099,1.02646,1.03066,1020,45.30000000000145,55.5571428571433
2025-01-05,1.03015,1.03182,1.02932,1.03151,418,24.999999999999467,52.5071428571433
2025-01-06,1.03151,1.04367,1.03076,1.03917,1439,129.10000000000198,54.26428571428625
2025-01-07,1.03918,1.04343,1.03388,1.03512,1440,95.50000000000169,59.77142857142934
2025-01-08,1.03512,1.03575,1.02731,1.0309,1437,84.40000000000002,61.507142857143585
2025-01-09,1.03089,1.0319,1.02836,1.0295,1431,35.400000000000986,62.100000000000804
2025-01-10,1.0295,1.03118,1.02127,1.024,1020,99.10000000000085,68.08571428571513
2025-01-12,1.02357,1.02499,1.02076,1.02117,417,42.30000000000178,68.27857142857242
2025-01-13,1.02116,1.02774,1.01772,1.02502,1440,100.2000000000014,72.64285714285818
2025-01-14,1.02501,1.03086,1.02394,1.03023,1431,69.20000000000037,76.60000000000095
2025-01-15,1.03022,1.03544,1.0259,1.02869,1432,95.39999999999881,77.22857142857221
2025-01-16,1.0287,1.03149,1.02604,1.02936,1433,54.499999999999545,75.38571428571505
2025-01-17,1.02937,1.03306,1.02652,1.0271,1020,65.3999999999999,77.81428571428637
2025-01-19,1.02792,1.03071,1.02663,1.03042,415,40.800000000000836,70.11428571428635
2025-01-20,1.03043,1.04343,1.02994,1.03897,1436,134.9,76.51428571428626
2025-01-21,1.03897,1.04353,1.0342,1.04171,1440,93.3000000000006,81.39285714285776
2025-01-22,1.0417,1.04573,1.03967,1.04107,1433,60.59999999999954,76.50000000000045
2025-01-23,1.04107,1.04537,1.03719,1.04472,1436,81.79999999999853,75.5214285714288
2025-01-24,1.04471,1.05213,1.04436,1.04919,1020,77.70000000000054,75.0428571428574
2025-01-26,1.04763,1.04851,1.04588,1.04632,420,26.300000000001322,74.39285714285744
2025-01-27,1.04632,1.0533,1.04244,1.04335,1440,108.59999999999869,75.0714285714287
2025-01-28,1.04335,1.04442,1.04137,1.04384,1437,30.49999999999997,74.22857142857143
2025-01-29,1.04383,1.04434,1.03822,1.04189,1435,61.20000000000125,71.44285714285714
2025-01-30,1.04188,1.04677,1.03768,1.03873,1440,90.90000000000042,72.99285714285713
2025-01-31,1.03872,1.0434,1.03496,1.03602,1020,84.40000000000002,72.20714285714294
2025-02-02,1.02327,1.02698,1.02103,1.02264,420,59.499999999999,72.56428571428576
2025-02-03,1.02266,1.03503,1.02126,1.03057,1438,137.69999999999837,77.72857142857137
2025-02-04,1.03056,1.03874,1.02721,1.03784,1439,115.3000000000004,83.04999999999991
2025-02-05,1.03784,1.04424,1.03732,1.03869,1438,69.20000000000037,78.35714285714279
2025-02-06,1.03868,1.03964,1.03523,1.0381,1437,44.099999999998026,74.8428571428569
2025-02-07,1.03809,1.04124,1.03049,1.0326,1020,107.50000000000037,78.19285714285695
2025-02-09,1.02918,1.03183,1.02839,1.03132,419,34.40000000000109,74.80714285714284
2025-02-10,1.03134,1.03363,1.02919,1.0304,1437,44.39999999999999,72.42857142857137
2025-02-11,1.03041,1.03813,1.02998,1.03561,1436,81.50000000000101,76.3714285714285
2025-02-12,1.03561,1.04353,1.03168,1.04344,1434,118.50000000000138,77.07857142857155
2025-02-13,1.04345,1.04685,1.03727,1.04547,1436,95.80000000000143,81.74285714285736
2025-02-14,1.04548,1.0514,1.0447,1.04913,1018,66.99999999999928,82.15714285714294
2025-02-16,1.04858,1.05062,1.04847,1.04954,416,21.500000000000963,77.20000000000012
2025-02-17,1.04956,1.04981,1.04552,1.0457,1423,42.89999999999905,74.23571428571434
2025-02-18,1.0457,1.04692,1.0435,1.04523,1438,34.19999999999978,72.42857142857153
2025-02-19,1.04522,1.04613,1.04009,1.04302,1435,60.40000000000045,66.90714285714311
2025-02-20,1.043,1.05054,1.04233,1.04988,1439,82.1000000000005,64.53571428571455
2025-02-21,1.04988,1.05005,1.04492,1.0457,1020,51.29999999999857,63.25714285714299
2025-02-23,1.04706,1.05282,1.04618,1.05154,418,66.39999999999979,64.85000000000026
2025-02-24,1.05152,1.05196,1.04527,1.0473,1438,66.90000000000084,61.95000000000029
2025-02-25,1.04731,1.0525,1.0456,1.04971,1440,68.99999999999906,64.42142857142872
2025-02-26,1.0497,1.05287,1.04589,1.04626,1436,69.79999999999986,66.23571428571442
2025-02-27,1.04628,1.04893,1.03802,1.03864,1436,109.09999999999975,68.2071428571429
2025-02-28,1.03866,1.04198,1.03597,1.03747,1020,60.09999999999849,64.03571428571412
2025-03-02,1.04032,1.04231,1.03992,1.04177,420,23.900000000001143,58.89999999999982
2025-03-03,1.04175,1.05036,1.03883,1.04778,1439,115.3000000000004,62.34999999999991
2025-03-04,1.04778,1.06369,1.04708,1.06189,1439,166.10000000000014,72.67857142857126
2025-03-05,1.06188,1.082,1.06186,1.08033,1439,201.40000000000046,83.99999999999996
2025-03-06,1.08035,1.08534,1.07655,1.08128,1431,87.90000000000074,87.8357142857143
2025-03-07,1.08128,1.08884,1.08075,1.08292,1020,80.8999999999993,89.29999999999993
2025-03-09,1.08312,1.08711,1.08269,1.08306,479,44.200000000000905,86.59285714285711
2025-03-10,1.08303,1.08744,1.08051,1.08543,1440,69.2999999999988,87.8785714285714
2025-03-11,1.08543,1.09471,1.08354,1.08988,1440,111.70000000000124,91.11428571428578
2025-03-12,1.08987,1.09314,1.08755,1.08933,1437,55.899999999999835,90.32857142857144
2025-03-13,1.08933,1.08933,1.08222,1.08407,1435,71.0999999999995,90.47857142857147
2025-03-14,1.08408,1.09125,1.08304,1.08765,960,82.1000000000005,91.35714285714293
2025-03-16,1.08766,1.08936,1.08741,1.08818,476,19.500000000001183,84.95714285714304
2025-03-17,1.0882,1.09297,1.08685,1.09108,1440,61.19999999999903,85.03571428571452
2025-03-18,1.09106,1.09545,1.08924,1.09298,1437,62.100000000000485,87.76428571428589
2025-03-19,1.09296,1.0936,1.08603,1.09031,1439,75.69999999999854,84.93571428571434
2025-03-20,1.09032,1.09032,1.08145,1.08301,1438,88.69999999999933,79.40714285714284
2025-03-21,1.083,1.08611,1.0797,1.08121,959,64.09999999999805,69.59999999999982
2025-03-23,1.0813,1.08398,1.08115,1.08227,469,28.29999999999888,65.34285714285683
2025-03-24,1.08225,1.08579,1.07813,1.08032,1434,76.6,65.03571428571402
2025-03-25,1.08031,1.083,1.07767,1.07841,1433,53.300000000000566,65.685714285714
2025-03-26,1.07839,1.08025,1.07328,1.07803,1440,69.6999999999992,65.71428571428545
2025-03-27,1.07802,1.0821,1.0754,1.07884,1434,67.0000000000015,62.52142857142833
2025-03-28,1.07884,1.08447,1.07644,1.08237,960,80.29999999999981,64.26428571428548
2025-03-30,1.08228,1.08458,1.08049,1.08327,360,40.90000000000149,62.107142857142755
2025-03-31,1.08328,1.08492,1.07838,1.08265,1429,65.40000000000212,60.914285714285725
2025-04-01,1.08266,1.08299,1.07782,1.07955,1437,51.699999999998965,63.21428571428557
2025-04-02,1.07955,1.09244,1.078,1.09147,1435,144.4000000000001,69.1571428571428
2025-04-03,1.09148,1.11462,1.09053,1.10933,1438,240.89999999999944,81.9285714285713
2025-04-04,1.10932,1.11076,1.09242,1.09573,1018,183.40000000000023,89.62142857142854
2025-04-06,1.08894,1.10006,1.08792,1.09502,420,121.40000000000039,91.95714285714291
2025-04-07,1.09501,1.10498,1.09007,1.09633,1434,149.09999999999977,98.02857142857161
2025-04-08,1.09632,1.10397,1.08886,1.10193,1436,151.09999999999957,106.80000000000021
2025-04-09,1.10192,1.10948,1.09132,1.09814,1437,181.59999999999954,114.3000000000002
2025-04-10,1.09813,1.13852,1.09624,1.13407,1437,422.7999999999987,140.6928571428572
2025-04-11,1.13406,1.14736,1.12466,1.13554,1020,226.9999999999994,151.9285714285715
2025-04-13,1.13108,1.14087,1.13108,1.13714,414,97.89999999999965,154.13571428571422
2025-04-14,1.13721,1.14244,1.12956,1.13474,1438,128.8,157.59999999999997
2025-04-15,1.1347,1.13789,1.12639,1.1343,1438,115.00000000000065,162.89285714285703
2025-04-16,1.13431,1.14127,1.13326,1.1364,1435,80.10000000000072,163.94285714285692
2025-04-17,1.13639,1.13884,1.13349,1.13733,1435,53.49999999999966,164.0714285714284
2025-04-18,1.13731,1.13972,1.13578,1.13901,1019,39.400000000000546,156.57142857142844
2025-04-20,1.13946,1.15319,1.13925,1.15148,420,139.3999999999984,149.32142857142838
2025-04-21,1.15149,1.15729,1.14815,1.15346,1440,91.39999999999925,142.74999999999974
2025-04-22,1.15348,1.1547,1.13077,1.13789,1440,239.30000000000007,151.1714285714283
2025-04-23,1.13788,1.14399,1.13102,1.13379,1436,129.70000000000147,149.78571428571414
2025-04-24,1.1338,1.13975,1.13249,1.13258,1438,72.60000000000043,144.17857142857133
2025-04-25,1.1326,1.13885,1.13155,1.13628,1020,72.99999999999862,136.42142857142838
2025-04-27,1.13636,1.13664,1.13398,1.13561,409,26.600000000001067,108.12142857142858
2025-04-28,1.13556,1.14248,1.13292,1.13903,1439,95.60000000000012,98.73571428571434
2025-04-29,1.13904,1.14186,1.13547,1.13685,1440,63.90000000000118,96.30714285714302
2025-04-30,1.13685,1.13994,1.12997,1.13118,1440,99.70000000000034,94.22857142857161
2025-05-01,1.13119,1.13409,1.12657,1.13126,1440,75.1999999999997,91.38571428571439
2025-05-02,1.13127,1.13808,1.12922,1.12946,1020,88.60000000000089,91.99285714285726
2025-05-04,1.12987,1.13466,1.12905,1.13321,415,56.09999999999893,92.17857142857149
2025-05-05,1.13321,1.13646,1.12797,1.13149,1439,84.90000000000109,95.42857142857153
2025-05-06,1.13148,1.13808,1.13051,1.13455,1439,75.70000000000076,90.87857142857172
2025-05-07,1.13456,1.1378,1.12917,1.1327,1438,86.29999999999914,90.51428571428598
2025-05-08,1.13271,1.13308,1.11964,1.12223,1438,134.40000000000117,83.02142857142893
2025-05-09,1.12226,1.12928,1.1218,1.1246,1020,74.80000000000153,79.10000000000036
2025-05-11,1.119,1.12426,1.119,1.12328,420,52.60000000000042,77.67142857142892
2025-05-12,1.12327,1.12355,1.10651,1.11161,1440,170.39999999999944,84.62857142857183
2025-05-13,1.11163,1.11976,1.10968,1.11952,1439,100.80000000000088,89.92857142857183
2025-05-14,1.11952,1.12655,1.11645,1.11965,1438,100.99999999999997,90.3142857142861
2025-05-15,1.11965,1.12279,1.117,1.12002,1439,57.899999999999615,89.88571428571456
2025-05-16,1.12004,1.12195,1.11308,1.11612,1020,88.69999999999933,89.10000000000021
2025-05-18,1.11749,1.11988,1.11711,1.1181,420,27.69999999999939,85.70714285714303
2025-05-19,1.11809,1.12879,1.11761,1.12449,1440,111.79999999999967,87.3642857142858
2025-05-20,1.12448,1.13398,1.12235,1.1334,1439,116.30000000000028,91.66428571428591
2025-05-21,1.13339,1.13628,1.13107,1.1333,1437,52.09999999999937,89.32142857142864
2025-05-22,1.1333,1.13417,1.12558,1.13112,1437,85.89999999999876,90.04999999999993
2025-05-23,1.13112,1.13754,1.12973,1.13592,1020,78.10000000000095,89.46428571428577
2025-05-25,1.13617,1.14185,1.13585,1.14114,416,60.00000000000005,84.14999999999998
2025-05-26,1.14114,1.14183,1.13688,1.13934,1428,49.5000000000001,82.34285714285703
2025-05-27,1.13935,1.13977,1.13004,1.13072,1439,97.30000000000015,85.53571428571414
2025-05-28,1.13072,1.13406,1.12103,1.12484,1440,130.30000000000098,82.67142857142855
2025-05-29,1.12484,1.13897,1.12309,1.13494,1435,158.80000000000115,86.81428571428569
2025-05-30,1.13496,1.13669,1.13123,1.13453,1020,54.6000000000002,83.5
2025-06-01,1.13439,1.13819,1.13435,1.13616,406,38.40000000000065,82.10714285714293
2025-06-02,1.13617,1.14544,1.13596,1.14196,1439,94.79999999999933,82.54285714285722
2025-06-03,1.14196,1.14322,1.13639,1.13676,1438,68.29999999999892,85.44285714285719
2025-06-04,1.13677,1.14347,1.13568,1.14104,1436,77.89999999999964,83.02142857142861
2025-06-05,1.14103,1.14948,1.14045,1.14401,1437,90.30000000000094,81.1642857142858
2025-06-06,1.144,1.14424,1.13715,1.13935,1020,70.89999999999819,82.50714285714285
2025-06-08,1.13952,1.14253,1.13903,1.14119,419,35.00000000000058,78.87142857142871
2025-06-09,1.14118,1.14391,1.13859,1.14029,1433,53.19999999999991,77.09285714285718
2025-06-10,1.14029,1.14475,1.13729,1.14161,1438,74.60000000000022,78.13571428571436
2025-06-11,1.14162,1.15291,1.14052,1.15196,1439,123.90000000000123,83.45000000000014
2025-06-12,1.15196,1.16311,1.15056,1.1537,1433,125.50000000000061,85.46428571428591
2025-06-13,1.15371,1.15694,1.1489,1.15457,1020,80.40000000000046,81.90000000000013
2025-06-15,1.15309,1.15469,1.15238,1.15272,417,23.100000000000342,72.20714285714294
2025-06-16,1.15273,1.16147,1.15273,1.15619,1436,87.3999999999997,74.55000000000005
2025-06-17,1.1562,1.15796,1.14743,1.14997,1435,105.3000000000015,79.32857142857154
2025-06-18,1.15,1.153,1.14502,1.14657,1439,79.80000000000098,78.2571428571431
2025-06-19,1.1466,1.15302,1.14461,1.15293,1437,84.10000000000028,79.3857142857146
2025-06-20,1.15292,1.15439,1.1495,1.15189,1020,48.90000000000061,77.31428571428611
2025-06-22,1.14602,1.15073,1.14544,1.14939,417,52.90000000000017,74.64285714285748
2025-06-23,1.14937,1.16096,1.14533,1.16056,1440,156.30000000000032,80.74285714285763
2025-06-24,1.16056,1.16417,1.15798,1.16116,1435,61.899999999999174,82.6642857142861
2025-06-25,1.16117,1.17174,1.15898,1.16945,1438,127.60000000000105,87.9785714285719
2025-06-26,1.16945,1.17449,1.16716,1.16959,1439,73.30000000000058,87.8857142857148
2025-06-27,1.16958,1.17539,1.16837,1.17162,1020,70.20000000000026,84.05000000000044
2025-06-29,1.17287,1.17385,1.17115,1.17121,417,27.000000000001467,77.0142857142862
2025-06-30,1.17123,1.18076,1.17075,1.17892,1439,100.10000000000073,78.42142857142908
2025-07-01,1.17894,1.18298,1.17611,1.18002,1440,68.69999999999932,81.67857142857187
2025-07-02,1.18001,1.181,1.17467,1.17916,1436,63.299999999999464,79.95714285714328
2025-07-03,1.17914,1.18099,1.17169,1.17701,1432,93.00000000000085,79.0785714285718
2025-07-04,1.177,1.17873,1.17636,1.17719,1018,23.699999999999832,75.07142857142887
2025-07-06,1.17793,1.17901,1.17644,1.17689,418,25.699999999999612,70.90000000000025
2025-07-07,1.17689,1.17737,1.16868,1.17467,1439,86.90000000000086,73.61428571428598
2025-07-08,1.17467,1.1765,1.16825,1.17038,1434,82.5000000000009,75.72857142857174
2025-07-09,1.17035,1.17494,1.16895,1.17338,1434,59.90000000000162,68.84285714285755
2025-07-10,1.17339,1.17433,1.16623,1.16817,1438,80.99999999999996,70.20714285714332
2025-07-11,1.16815,1.17138,1.16691,1.16852,1020,44.70000000000196,64.28571428571482
2025-07-13,1.16658,1.16978,1.16611,1.16809,416,36.70000000000062,61.671428571429104
2025-07-14,1.16808,1.1697,1.16541,1.16756,1432,42.89999999999905,59.72142857142902
2025-07-15,1.16758,1.16925,1.15927,1.16108,1437,99.79999999999878,64.92142857142882
2025-07-16,1.16109,1.17212,1.15623,1.16188,1438,158.89999999999958,69.12142857142874
2025-07-17,1.16189,1.1634,1.15566,1.16237,1438,77.4000000000008,69.74285714285742
2025-07-18,1.16237,1.16716,1.16119,1.16207,1019,59.70000000000031,69.48571428571462
2025-07-20,1.16236,1.16362,1.16145,1.16253,416,21.700000000000053,64.39285714285742
2025-07-21,1.16251,1.17166,1.1623,1.16871,1437,93.59999999999812,69.38571428571444
2025-07-22,1.16873,1.17607,1.16788,1.17387,1435,81.8999999999992,73.40000000000012
2025-07-23,1.17389,1.178,1.17109,1.1775,1439,69.09999999999971,72.12857142857148
2025-07-24,1.17748,1.17887,1.17303,1.17425,1438,58.400000000000674,70.40714285714289
2025-07-25,1.17423,1.17609,1.17028,1.17396,1019,58.100000000000925,70.2785714285714
2025-07-27,1.17552,1.177,1.17463,1.17562,420,23.699999999999832,66.18571428571425
2025-07-28,1.17563,1.17579,1.15814,1.15829,1439,176.49999999999943,75.5999999999998
2025-07-29,1.15827,1.15902,1.15188,1.15616,1429,71.39999999999924,78.07857142857112
2025-07-30,1.15615,1.15685,1.14008,1.14233,1440,167.6999999999995,86.99285714285688
2025-07-31,1.14232,1.14606,1.14047,1.14181,1439,55.899999999999835,83.85714285714266
2025-08-01,1.14182,1.15969,1.13915,1.1583,1020,205.4,87.17857142857126
2025-08-03,1.1591,1.15963,1.15501,1.15792,420,46.19999999999846,84.94999999999968
2025-08-04,1.1579,1.15885,1.15497,1.15552,1438,38.79999999999883,83.45714285714243
2025-08-05,1.1555,1.1586,1.15277,1.15799,1437,58.30000000000002,86.07142857142813
2025-08-06,1.15799,1.16683,1.15705,1.16643,1437,97.80000000000122,86.37142857142837
2025-08-07,1.16643,1.16986,1.16108,1.16597,1435,87.8000000000001,86.79285714285699
2025-08-08,1.16596,1.16677,1.16287,1.16368,1020,39.00000000000014,84.64285714285701
2025-08-10,1.16444,1.16754,1.16417,1.16713,413,33.70000000000095,82.87857142857133
2025-08-11,1.16712,1.16753,1.159,1.16207,1431,85.29999999999926,84.82142857142834
2025-08-12,1.16205,1.16971,1.15986,1.16838,1433,98.50000000000136,90.1642857142856
2025-08-13,1.16836,1.17301,1.16766,1.17033,1436,53.500000000001876,81.37857142857149
2025-08-14,1.17033,1.17064,1.16309,1.16599,1432,75.49999999999945,81.67142857142865
2025-08-15,1.166,1.17151,1.16589,1.17026,1020,56.199999999999584,73.70714285714294
2025-08-17,1.17101,1.17157,1.16935,1.17033,419,22.200000000001108,71.30000000000017
2025-08-18,1.17034,1.17102,1.1639,1.16549,1434,71.20000000000014,61.71428571428589
2025-08-19,1.16549,1.16928,1.16221,1.16329,1431,70.70000000000131,63.4642857142861
2025-08-20,1.16329,1.16736,1.16231,1.1646,1437,50.499999999999986,64.30000000000047
2025-08-21,1.16461,1.16626,1.15888,1.15895,1426,73.80000000000165,65.40714285714344
2025-08-22,1.15897,1.17425,1.15828,1.17148,1018,159.7000000000004,69.82857142857195
2025-08-24,1.17203,1.17259,1.16935,1.17066,419,32.40000000000131,65.87142857142918
2025-08-25,1.17068,1.17204,1.16028,1.16256,1439,117.59999999999992,71.48571428571488
2025-08-26,1.16254,1.16652,1.16021,1.16251,1439,63.10000000000038,73.58571428571483
2025-08-27,1.16251,1.16546,1.1574,1.16428,1439,80.59999999999955,73.25000000000057
2025-08-28,1.16429,1.16972,1.16289,1.16624,1435,68.30000000000113,71.0928571428577
2025-08-29,1.16623,1.17089,1.16507,1.16826,1018,58.19999999999936,71.4285714285718
