date,side,sweep_time,sweep_hour,asian_range_pips,reached_target,excursion_beyond_level_pips,excursion_beyond_entry_pips,excursion_pct_of_asian_range,minutes_sweep_to_turn,minutes_turn_to_target,n_pokes,reclaimed,minutes_sweep_to_reclaim,reclaim_price,excursion_at_reclaim_pips,max_adverse_after_reclaim_pips,retested_level_after_reclaim
2024-07-26,low,02:19,2,9.0,True,9.4,9.3,104.4,137,196.0,16,True,1.0,1.08522,0.9,10.2,True
2024-07-29,low,03:15,3,19.2,False,48.0,48.5,250.0,447,,4,True,0.0,1.08513,0.7,48.5,True
2024-07-30,high,02:27,2,8.2,True,13.2,12.7,161.0,222,145.0,4,True,12.0,1.0822,2.2,13.6,True
2024-07-31,low,03:16,3,17.5,True,6.2,5.9,35.4,59,109.0,4,True,1.0,1.08161,1.2,9.6,True
2024-08-01,low,02:09,2,11.3,False,45.8,45.5,405.3,230,,2,True,14.0,1.08236,2.5,46.2,True
2024-08-02,high,02:00,2,13.3,False,131.4,124.1,988.0,536,,6,True,53.0,1.07938,13.6,132.7,True
2024-08-05,low,02:04,2,24.3,True,14.5,13.4,59.7,8,62.0,6,True,2.0,1.09088,2.5,16.5,True
2024-08-06,low,02:12,2,19.4,False,40.0,40.7,206.2,308,,5,True,0.0,1.09444,1.7,40.7,True
2024-08-07,low,02:00,2,19.6,True,5.6,1.3,28.6,0,520.0,13,True,9.0,1.09115,5.6,3.0,True
2024-08-08,high,02:00,2,11.9,True,9.7,9.2,81.5,61,185.0,4,True,3.0,1.09351,1.8,10.0,True
2024-08-09,high,02:26,2,12.9,True,4.7,4.7,36.4,44,279.0,5,True,1.0,1.0923,0.2,6.0,True
2024-08-12,high,02:54,2,11.4,False,16.3,16.4,143.0,499,,15,True,0.0,1.09229,0.1,16.4,True
2024-08-13,high,02:00,2,9.2,True,2.4,0.9,26.1,0,74.0,4,True,3.0,1.09376,2.4,1.4,True
2024-08-14,low,02:00,2,8.4,True,2.4,2.1,28.6,2,46.0,4,True,5.0,1.0989,2.4,1.9,True
2024-08-15,high,02:15,2,11.2,True,1.2,1.7,10.7,70,305.0,4,True,0.0,1.10137,0.2,1.7,True
2024-08-16,high,02:00,2,10.7,False,21.9,20.1,204.7,476,,12,True,43.0,1.09823,4.1,22.1,True
2024-08-19,high,02:00,2,17.2,False,33.2,26.2,193.0,530,,4,True,161.0,1.10381,10.1,35.4,True
2024-08-20,low,02:05,2,12.1,True,3.1,2.6,25.6,89,26.0,7,True,3.0,1.10751,0.7,3.2,True
2024-08-21,low,02:09,2,15.4,True,17.9,17.8,116.2,471,85.0,13,True,16.0,1.11175,2.5,18.3,True
2024-08-22,high,03:15,3,16.3,True,7.9,8.6,48.5,0,15.0,1,True,0.0,1.1156,7.9,8.6,True
2024-08-23,high,02:51,2,15.7,True,3.2,2.0,20.4,15,44.0,3,True,2.0,1.11277,1.6,4.1,True
2024-08-26,low,02:00,2,20.0,False,31.5,30.7,157.5,426,,12,True,1.0,1.11817,2.4,31.7,True
2024-08-27,high,02:20,2,11.1,True,8.0,7.3,72.1,176,166.0,10,True,1.0,1.11703,0.8,8.3,True
2024-08-28,low,02:00,2,17.6,False,57.4,39.7,326.1,392,,1,False,,,,,
2024-08-29,high,02:01,2,11.6,True,4.2,3.7,36.2,6,56.0,2,True,13.0,1.11354,4.2,1.7,True
2024-08-30,high,02:45,2,13.1,True,12.2,15.9,93.1,107,252.0,18,True,0.0,1.10791,2.8,15.9,True
2024-09-02,high,02:01,2,13.7,False,21.7,20.9,158.4,133,,1,True,14.0,1.10555,2.6,21.8,True
2024-09-03,low,02:00,2,12.9,False,24.3,24.4,188.4,275,,13,True,0.0,1.10574,0.6,24.4,True
2024-09-04,high,02:00,2,9.8,True,6.6,8.6,67.3,104,211.0,6,True,0.0,1.10542,1.7,8.6,True
2024-09-05,high,02:40,2,9.8,False,34.3,33.6,350.0,341,,9,True,1.0,1.10852,0.8,34.5,True
2024-09-06,high,02:00,2,6.9,True,4.7,5.0,68.1,59,135.0,9,True,0.0,1.11158,0.8,5.0,True
2024-09-09,low,02:00,2,12.4,False,44.6,34.2,359.7,525,,1,False,,,,,
2024-09-10,high,02:00,2,10.8,True,10.5,10.0,97.2,59,292.0,10,True,1.0,1.1039,2.4,10.6,True
2024-09-11,high,02:02,2,27.7,True,10.6,10.4,38.3,325,63.0,16,True,25.0,1.10435,4.7,11.4,True
2024-09-12,high,02:00,2,8.1,True,9.8,4.0,121.0,16,65.0,1,True,54.0,1.10133,9.8,1.1,True
2024-09-13,low,02:23,2,12.7,True,4.5,3.7,35.4,54,36.0,5,True,8.0,1.10785,2.6,5.5,True
2024-09-16,high,02:34,2,18.2,False,32.5,31.7,178.6,421,,1,True,2.0,1.11042,2.0,33.2,True
2024-09-17,high,02:30,2,9.2,True,2.3,1.9,25.0,6,23.0,4,True,3.0,1.11307,0.6,2.7,True
2024-09-18,low,02:00,2,8.8,True,6.3,5.7,71.6,57,52.0,4,True,2.0,1.11228,1.7,7.6,True
2024-09-19,high,02:00,2,50.8,False,59.6,45.9,117.3,232,,3,True,465.0,1.11183,59.6,30.4,True
2024-09-20,high,02:05,2,12.1,True,12.6,12.7,104.1,68,60.0,1,True,0.0,1.11691,0.2,12.7,True
2024-09-23,low,02:26,2,9.0,False,72.7,72.9,807.8,108,,3,True,0.0,1.1156,0.7,72.9,True
2024-09-24,high,02:00,2,10.4,False,49.8,50.8,478.8,508,,2,True,0.0,1.11127,2.5,50.8,True
2024-09-25,low,04:27,4,13.4,True,7.1,7.3,53.0,63,180.0,6,True,0.0,1.11855,1.0,7.3,True
2024-09-26,high,02:00,2,16.1,True,12.8,6.7,79.5,63,57.0,1,True,115.0,1.11391,12.8,10.2,True
2024-09-27,low,02:06,2,15.2,True,37.6,37.7,247.4,79,317.0,9,True,0.0,1.11625,0.5,37.7,True
2024-09-30,low,02:19,2,17.7,True,0.2,0.4,1.1,0,93.0,1,True,0.0,1.11564,0.2,0.4,True
2024-10-01,low,03:06,3,16.2,False,70.6,63.7,435.8,414,,1,False,,,,,
2024-10-02,low,02:00,2,10.6,True,3.4,0.7,32.1,0,135.0,4,True,13.0,1.10635,3.4,1.4,True
2024-10-03,low,02:00,2,14.5,True,5.6,1.7,38.6,0,211.0,5,True,33.0,1.10321,5.6,4.6,True
2024-10-04,low,03:56,3,14.0,False,70.7,72.0,505.0,476,,8,True,0.0,1.10268,0.1,72.0,True
2024-10-07,low,02:00,2,9.4,True,10.0,7.5,106.4,83,62.0,9,True,11.0,1.09689,4.7,10.8,True
2024-10-08,high,02:01,2,14.1,True,10.3,11.8,73.0,124,291.0,12,True,0.0,1.09853,0.2,11.8,True
2024-10-09,low,02:13,2,12.0,False,27.1,27.9,225.8,513,,9,True,0.0,1.09675,0.2,27.9,True
2024-10-10,low,02:00,2,7.0,True,30.1,28.0,430.0,390,0.0,4,True,13.0,1.09394,2.5,30.6,True
2024-10-11,high,03:00,3,11.3,True,13.0,12.1,115.0,96,162.0,3,True,2.0,1.09402,2.1,13.5,True
2024-10-14,high,02:02,2,13.8,True,7.5,8.6,54.3,206,119.0,17,True,0.0,1.0928,0.1,8.6,True
2024-10-15,low,02:00,2,14.0,True,10.8,4.8,77.1,12,148.0,2,True,106.0,1.08961,10.8,3.1,True
2024-10-16,low,02:01,2,13.5,True,6.9,8.4,51.1,60,136.0,8,True,0.0,1.08836,0.2,8.4,True
2024-10-17,low,02:57,2,13.8,True,2.2,1.5,15.9,3,240.0,6,True,11.0,1.08519,2.2,2.9,True
2024-10-18,high,02:00,2,12.2,False,24.9,23.0,204.1,495,,10,True,8.0,1.08391,3.8,25.4,True
2024-10-21,low,02:00,2,5.2,False,43.7,38.0,840.4,599,,1,False,,,,,
2024-10-22,high,02:05,2,7.1,True,16.7,16.8,235.2,101,289.0,3,True,0.0,1.08212,0.5,16.8,True
2024-10-23,high,02:00,2,13.1,True,1.3,1.2,9.9,0,60.0,1,True,1.0,1.08047,1.3,0.8,True
2024-10-24,high,02:10,2,10.0,True,0.8,0.2,8.0,0,65.0,1,True,1.0,1.07894,0.8,1.2,True
2024-10-25,low,02:12,2,7.5,True,6.4,6.5,85.3,50,70.0,2,True,0.0,1.08201,0.4,6.5,True
2024-10-28,high,02:12,2,13.9,False,31.7,30.3,228.1,461,,1,False,,,,,
2024-10-29,low,02:12,2,12.0,True,0.7,0.5,5.8,1,76.0,1,True,1.0,1.08071,0.7,1.7,True
2024-10-30,high,03:00,3,12.7,True,33.6,33.6,264.6,65,190.0,4,True,3.0,1.08249,1.9,34.4,True
2024-10-31,high,02:37,2,14.0,False,30.0,29.9,214.3,357,,24,True,17.0,1.08573,5.4,30.8,True
2024-11-01,low,02:00,2,13.4,True,22.7,22.0,169.4,220,110.0,4,True,2.0,1.08753,2.2,22.9,True
2024-11-05,high,02:00,2,6.7,False,40.8,37.7,609.0,599,,1,False,,,,,
2024-11-07,high,02:00,2,32.5,False,79.3,79.7,244.0,511,,1,True,0.0,1.0745,4.4,79.7,True
2024-11-08,low,02:08,2,14.8,True,15.6,15.8,105.4,63,187.0,12,True,0.0,1.07767,0.6,15.8,True
2024-11-11,low,02:23,2,19.9,False,79.2,78.2,398.0,448,,1,True,2.0,1.07084,2.2,79.8,True
2024-11-12,low,02:00,2,22.0,False,41.8,37.0,190.0,588,,1,False,,,,,
2024-11-13,low,02:00,2,17.4,True,18.7,18.7,107.5,69,106.0,4,True,1.0,1.06124,0.3,19.1,True
2024-11-14,low,02:00,2,20.0,True,49.1,48.1,245.5,254,204.0,9,True,2.0,1.05455,2.1,49.5,True
2024-11-15,high,02:00,2,17.8,True,47.1,41.6,264.6,373,84.0,3,True,437.0,1.05435,47.1,6.0,True
2024-11-18,high,03:24,3,20.3,False,35.3,35.2,173.9,515,,6,True,7.0,1.05485,5.6,37.3,True
2024-11-19,low,02:05,2,14.3,True,63.1,63.0,441.3,137,381.0,5,True,73.0,1.05866,12.0,63.3,True
2024-11-20,low,02:00,2,16.2,False,80.9,81.0,499.4,551,,5,True,0.0,1.05878,1.7,81.0,True
2024-11-21,low,02:03,2,9.9,False,73.6,71.7,743.4,594,,2,True,2.0,1.05458,3.1,74.5,True
2024-11-22,low,02:00,2,11.1,True,4.7,7.4,42.3,6,19.0,3,True,0.0,1.04698,0.5,7.4,True
2024-11-25,low,02:05,2,15.9,True,25.1,25.6,157.9,81,87.0,5,True,0.0,1.04746,0.2,25.6,True
2024-11-26,high,03:54,3,60.1,False,54.3,50.8,90.3,204,,4,True,391.0,1.0488,54.3,13.4,True
2024-11-27,high,02:25,2,15.5,False,91.8,93.0,592.3,564,,2,True,0.0,1.04916,0.2,93.0,True
2024-11-28,low,02:00,2,15.4,False,19.8,18.2,128.6,63,,12,True,8.0,1.05476,5.8,20.1,True
2024-11-29,high,02:00,2,20.3,True,20.4,15.5,100.5,29,132.0,3,True,62.0,1.05761,20.4,5.4,True
2024-12-02,low,02:13,2,20.2,False,58.2,57.5,288.1,531,,9,True,9.0,1.05216,11.9,60.9,True
2024-12-03,high,02:20,2,14.8,False,33.6,33.4,227.0,115,,3,True,1.0,1.04958,0.5,34.9,True
2024-12-04,high,02:00,2,25.5,True,13.2,6.8,51.8,12,108.0,7,True,28.0,1.05133,13.2,2.0,True
2024-12-05,high,02:00,2,16.6,False,64.0,61.9,385.5,461,,6,True,34.0,1.05254,13.0,64.2,True
2024-12-06,high,02:51,2,14.4,True,49.5,50.4,343.7,342,92.0,14,True,0.0,1.05794,0.8,50.4,True
2024-12-09,high,02:55,2,29.0,False,33.4,32.3,115.2,486,,5,True,11.0,1.05602,5.4,34.2,True
2024-12-10,high,02:00,2,16.2,True,5.0,2.0,30.9,0,63.0,2,True,10.0,1.05607,5.0,1.9,True
2024-12-11,low,02:09,2,18.9,False,40.2,33.2,212.7,520,,3,True,388.0,1.05241,33.4,43.9,True
2024-12-12,high,02:00,2,8.1,True,21.8,17.9,269.1,17,193.0,9,True,90.0,1.05081,21.8,9.0,True
2024-12-13,low,02:06,2,24.6,True,3.1,5.1,12.6,6,164.0,6,True,0.0,1.04582,0.1,5.1,True
2024-12-16,low,02:53,2,13.1,True,9.5,9.2,72.5,21,18.0,1,True,15.0,1.051,6.3,9.8,True
2024-12-17,low,02:00,2,22.1,False,28.8,23.4,130.3,207,,4,True,30.0,1.05083,8.6,29.3,True
2024-12-18,high,02:00,2,10.1,True,7.1,2.4,70.3,2,51.0,1,True,40.0,1.05046,7.1,2.0,True
2024-12-19,high,02:02,2,19.9,True,31.3,30.6,157.3,160,391.0,2,True,362.0,1.0388,31.3,25.9,True
2024-12-20,high,02:00,2,9.2,False,67.9,57.3,738.0,590,,1,False,,,,,
2024-12-23,low,02:42,2,18.4,False,42.6,39.1,231.5,447,,1,False,,,,,
2024-12-26,low,02:18,2,10.1,True,3.6,3.0,35.6,5,351.0,14,True,26.0,1.03952,3.6,3.8,True
2024-12-27,low,02:43,2,11.6,True,1.6,0.8,13.8,1,11.0,2,True,1.0,1.04069,1.6,2.0,True
2024-12-30,low,03:18,3,10.0,True,11.5,12.1,115.0,40,53.0,3,True,0.0,1.04214,0.4,12.1,True
2024-12-31,high,03:56,3,12.6,True,9.5,6.2,75.4,55,160.0,6,True,10.0,1.04127,5.2,11.6,True
2025-01-03,high,02:00,2,8.0,False,31.2,26.3,390.0,485,,3,True,20.0,1.02712,8.1,34.5,True
2025-01-06,high,02:28,2,17.0,False,118.5,117.5,697.1,361,,1,False,,,,,
2025-01-07,high,02:00,2,18.2,True,40.0,33.9,219.8,199,281.0,11,True,342.0,1.03941,40.0,11.1,True
2025-01-08,low,02:01,2,9.5,False,72.1,71.8,758.9,279,,2,True,4.0,1.03455,2.8,72.4,True
2025-01-09,low,02:00,2,15.8,False,22.0,19.4,139.2,64,,16,True,15.0,1.03076,6.4,24.0,True
2025-01-10,low,02:00,2,10.9,True,12.4,2.0,113.8,0,87.0,3,True,47.0,1.02938,12.4,1.3,True
2025-01-13,low,02:28,2,42.3,False,30.4,31.3,71.9,119,,8,True,0.0,1.02085,0.2,31.3,True
2025-01-14,high,02:00,2,16.8,False,49.1,48.5,292.3,557,,12,True,13.0,1.02547,10.8,49.6,True
2025-01-15,low,02:00,2,9.5,True,8.7,9.3,91.6,21,25.0,1,True,0.0,1.02959,2.2,9.3,True
2025-01-16,high,02:37,2,15.0,True,1.9,1.1,12.7,1,124.0,2,True,2.0,1.02967,1.9,3.8,True
2025-01-17,low,02:00,2,17.5,True,14.2,9.8,81.1,34,223.0,3,True,79.0,1.02919,14.2,2.7,True
2025-01-20,high,02:00,2,28.0,False,122.9,120.2,438.9,464,,5,True,19.0,1.03068,4.7,123.2,True
2025-01-21,low,03:39,3,45.2,True,13.6,13.4,30.1,61,353.0,10,True,8.0,1.03586,5.5,16.6,True
2025-01-22,low,02:00,2,17.0,True,2.8,1.5,16.5,0,117.0,2,True,3.0,1.04065,2.8,0.9,True
2025-01-23,low,02:10,2,19.1,True,6.8,2.4,35.6,1,184.0,6,True,5.0,1.03974,6.8,7.2,True
2025-01-24,high,02:00,2,42.2,False,66.9,64.9,158.5,532,,6,True,4.0,1.04536,4.3,67.0,True
2025-01-27,low,02:00,2,19.9,True,4.9,7.2,24.6,9,92.0,4,True,0.0,1.04611,0.8,7.2,True
2025-01-28,low,03:55,3,32.0,False,10.7,10.3,33.4,192,,17,True,2.0,1.04266,5.0,12.9,True
2025-01-29,low,02:25,2,16.8,False,43.4,42.7,258.3,385,,4,True,51.0,1.04257,12.5,43.5,True
2025-01-30,low,02:00,2,10.1,True,8.2,3.3,81.2,8,52.0,2,True,41.0,1.0418,8.2,3.2,True
2025-01-31,high,02:04,2,18.0,True,17.7,15.8,98.3,33,83.0,3,True,66.0,1.0394,17.7,5.8,True
2025-02-03,high,04:30,4,40.0,False,83.1,85.3,207.8,373,,7,True,0.0,1.02498,0.5,85.3,True
2025-02-04,low,02:00,2,18.1,True,6.0,3.0,33.1,6,75.0,3,True,17.0,1.03059,6.0,1.5,True
2025-02-05,high,02:09,2,14.4,False,56.0,56.0,388.9,471,,1,True,1.0,1.0386,0.2,56.4,True
2025-02-06,low,02:13,2,20.1,False,32.9,32.4,163.7,323,,3,True,1.0,1.03854,0.5,33.1,True
2025-02-07,low,02:00,2,12.6,True,0.2,1.2,1.6,0,52.0,1,True,0.0,1.03751,0.2,1.2,True
2025-02-10,high,02:00,2,17.3,False,20.5,15.1,118.5,245,,13,True,18.0,1.03157,9.5,20.6,True
2025-02-11,high,02:00,2,12.6,False,46.7,46.7,370.6,572,,8,True,1.0,1.03033,1.5,47.9,True
2025-02-12,high,02:50,2,14.0,True,17.9,18.0,127.9,215,125.0,3,True,0.0,1.03676,0.1,18.0,True
2025-02-13,high,02:03,2,48.2,True,1.1,1.9,2.3,1,311.0,2,True,0.0,1.04345,0.2,1.9,True
2025-02-14,high,02:07,2,13.1,False,47.3,46.9,361.1,460,,15,True,23.0,1.04665,5.3,47.5,True
2025-02-17,low,02:05,2,17.2,False,22.3,22.7,129.7,382,,4,True,0.0,1.04894,1.1,22.7,True
2025-02-18,low,03:13,3,20.1,False,13.8,14.2,68.7,350,,9,True,0.0,1.04556,0.5,14.2,True
2025-02-19,high,02:00,2,12.1,True,6.3,2.4,52.1,0,117.0,5,True,13.0,1.04527,6.3,4.8,True
2025-02-20,high,03:05,3,19.0,False,40.6,39.8,213.7,520,,13,True,15.0,1.04369,3.4,41.2,True
2025-02-21,low,03:15,3,20.4,False,35.1,25.0,172.1,491,,4,True,25.0,1.04855,16.6,36.3,True
2025-02-24,low,02:35,2,26.1,False,49.4,47.6,189.3,433,,1,False,,,,,
2025-02-25,high,02:01,2,16.6,True,0.3,0.7,1.8,0,59.0,1,True,0.0,1.04767,0.3,0.7,True
2025-02-26,low,02:00,2,26.9,False,21.9,20.7,81.4,357,,23,True,1.0,1.04968,3.1,22.1,True
2025-02-27,high,04:53,4,24.2,True,6.2,5.7,25.6,217,11.0,6,True,1.0,1.04826,1.0,6.7,True
2025-02-28,high,04:00,4,24.0,False,15.6,13.4,65.0,398,,11,True,10.0,1.0404,3.6,15.8,True
2025-03-03,low,02:00,2,15.7,True,19.1,18.3,121.7,102,73.0,4,True,10.0,1.04075,5.6,19.2,True
2025-03-04,high,02:44,2,24.9,False,63.7,63.6,255.8,327,,4,True,1.0,1.04955,0.6,64.1,True
2025-03-05,high,02:00,2,25.6,False,159.2,150.9,621.9,550,,1,False,,,,,
2025-03-06,high,02:43,2,36.0,True,2.1,4.6,5.8,4,108.0,2,True,0.0,1.08175,0.8,4.6,True
2025-03-07,high,02:00,2,33.6,False,73.8,65.2,219.6,395,,1,False,,,,,
2025-03-10,low,02:24,2,41.1,True,24.9,25.3,60.6,90,93.0,2,True,0.0,1.08304,0.3,25.3,True
2025-03-11,high,02:06,2,18.0,False,69.1,65.8,383.9,400,,1,False,,,,,
2025-03-12,low,02:00,2,19.4,True,8.5,4.7,43.8,7,92.0,4,True,15.0,1.08971,8.5,7.8,True
2025-03-13,low,02:00,2,15.4,False,59.4,52.7,385.7,377,,4,True,15.0,1.0882,8.1,59.8,True
2025-03-14,low,02:01,2,15.2,True,3.7,4.1,24.3,44,28.0,3,True,0.0,1.08345,0.5,4.1,True
2025-03-17,low,02:31,2,19.5,True,5.6,5.1,28.7,3,125.0,4,True,18.0,1.08748,5.6,4.5,True
2025-03-18,high,02:00,2,12.7,True,35.6,33.7,280.3,76,259.0,7,True,4.0,1.09167,3.4,37.8,True
2025-03-19,low,02:00,2,17.0,False,54.8,48.6,322.4,43,,1,False,,,,,
2025-03-20,low,02:00,2,16.8,False,85.8,76.6,510.7,393,,1,False,,,,,
2025-03-21,low,02:03,2,28.1,True,3.5,3.8,12.5,84,216.0,8,True,0.0,1.08277,0.4,3.8,True
2025-03-24,high,02:00,2,20.5,True,20.5,18.3,100.0,84,321.0,7,True,39.0,1.08353,12.5,22.6,True
2025-03-25,low,02:00,2,14.7,True,17.3,18.8,117.7,80,113.0,4,True,0.0,1.07955,0.6,18.8,True
2025-03-26,high,03:52,3,19.3,True,5.5,6.6,28.5,42,224.0,11,True,0.0,1.07959,0.6,6.6,True
2025-03-27,low,02:33,2,31.9,True,1.0,1.1,3.1,0,211.0,1,True,0.0,1.07551,1.0,1.1,True
2025-03-28,low,02:02,2,14.2,True,0.9,0.5,6.3,4,22.0,2,True,1.0,1.07846,0.7,1.0,True
2025-03-31,high,03:06,3,22.8,True,3.4,4.4,14.9,1,32.0,1,True,0.0,1.08448,2.1,4.4,True
2025-04-01,low,02:00,2,11.3,True,18.2,8.1,161.1,25,160.0,1,True,179.0,1.08176,18.2,1.6,True
2025-04-02,low,03:12,3,14.8,True,6.9,5.8,46.6,3,79.0,5,True,18.0,1.07878,6.9,6.4,True
2025-04-03,high,02:00,2,44.9,False,221.8,202.2,494.0,253,,1,False,,,,,
2025-04-04,low,03:37,3,62.0,False,76.5,71.5,123.4,434,,7,True,169.0,1.10398,72.2,79.9,True
2025-04-07,high,02:00,2,63.9,True,66.1,32.6,103.4,73,457.0,5,True,143.0,1.09834,66.1,25.1,True
2025-04-08,high,02:09,2,65.6,True,11.4,11.6,17.4,40,155.0,5,True,0.0,1.098,0.2,11.6,True
2025-04-09,high,02:00,2,68.8,False,55.1,33.1,80.1,398,,15,True,109.0,1.10353,50.0,59.5,True
2025-04-10,high,03:16,3,39.2,False,239.6,244.5,611.2,507,,3,True,0.0,1.09842,0.1,244.5,True
2025-04-11,low,02:38,2,134.2,True,4.4,5.4,3.3,3,81.0,2,True,0.0,1.1252,1.3,5.4,True
2025-04-14,high,02:33,2,68.0,True,15.7,8.1,23.1,35,348.0,4,True,13.0,1.14079,9.9,16.5,True
2025-04-15,high,02:01,2,37.1,True,26.1,29.2,70.4,124,215.0,5,True,0.0,1.13497,0.6,29.2,True
2025-04-16,high,02:00,2,50.8,False,48.7,14.9,95.9,90,,1,True,161.0,1.13393,48.7,47.2,True
2025-04-17,low,02:00,2,41.6,False,20.2,18.0,48.6,380,,9,True,1.0,1.13552,3.5,20.3,True
2025-04-18,low,02:58,2,21.6,True,5.9,4.8,27.3,2,304.0,1,True,4.0,1.13672,5.9,6.8,True
2025-04-21,high,02:03,2,83.1,False,41.0,40.3,49.3,189,,7,True,1.0,1.15318,2.3,41.1,True
2025-04-22,high,02:00,2,58.8,True,5.0,4.5,8.5,0,361.0,2,True,1.0,1.15379,5.0,4.6,True
2025-04-24,high,03:00,3,36.2,False,37.0,35.2,102.2,189,,8,True,1.0,1.1356,1.9,38.4,True
2025-04-25,low,02:06,2,47.6,True,3.5,2.8,7.4,1,507.0,2,True,4.0,1.13293,3.5,6.4,True
2025-04-28,high,02:00,2,23.2,True,7.8,1.2,33.6,0,53.0,2,True,27.0,1.13645,7.8,2.5,True
2025-04-29,low,02:00,2,33.6,False,16.3,16.0,48.5,377,,11,True,1.0,1.1387,1.6,17.0,True
2025-04-30,high,02:39,2,40.4,True,4.3,2.2,10.6,7,438.0,2,True,2.0,1.13938,2.1,5.6,True
2025-05-01,low,02:00,2,29.4,True,12.3,12.0,41.8,80,60.0,2,True,1.0,1.13,1.8,12.6,True
2025-05-02,high,02:05,2,41.3,False,65.5,66.8,158.6,476,,1,True,0.0,1.1314,1.4,66.8,True
2025-05-05,low,03:57,3,32.6,True,2.9,3.1,8.9,3,180.0,1,True,0.0,1.13142,0.1,3.1,True
2025-05-06,high,02:00,2,37.5,False,52.2,53.5,139.2,496,,7,True,0.0,1.13159,1.2,53.5,True
2025-05-07,high,02:00,2,26.6,False,26.6,10.8,100.0,53,,4,True,188.0,1.13504,26.6,22.3,True
2025-05-08,low,02:00,2,34.2,False,67.6,69.8,197.7,597,,10,True,0.0,1.13041,0.4,69.8,True
2025-05-09,high,02:00,2,36.8,False,59.6,57.4,162.0,507,,1,True,3.0,1.12328,2.7,60.0,True
2025-05-12,low,02:00,2,20.3,False,150.5,152.1,741.4,288,,2,True,0.0,1.12239,0.8,152.1,True
2025-05-13,high,02:55,2,22.0,False,60.8,60.6,276.4,542,,5,True,1.0,1.11144,1.5,63.2,True
2025-05-14,low,02:05,2,15.6,True,2.2,2.2,14.1,0,25.0,2,True,1.0,1.11826,2.2,2.1,True
2025-05-15,high,02:21,2,25.4,True,26.7,23.7,105.1,38,464.0,13,True,84.0,1.11979,26.7,25.7,True
2025-05-16,high,02:00,2,18.4,True,10.9,4.2,59.2,28,220.0,4,True,6.0,1.12082,7.5,11.3,True
2025-05-19,high,02:16,2,26.7,False,89.1,91.1,333.7,278,,2,True,0.0,1.11968,0.6,91.1,True
2025-05-20,high,02:00,2,33.4,False,26.6,22.4,79.6,119,,6,True,165.0,1.12484,26.6,21.3,True
2025-05-21,high,02:15,2,53.2,False,22.2,17.3,41.7,255,,14,True,27.0,1.13396,13.2,22.4,True
2025-05-22,low,03:10,3,27.6,False,51.5,50.2,186.6,482,,7,True,6.0,1.13175,7.2,51.8,True
2025-05-23,high,02:00,2,39.9,False,56.8,51.9,142.4,344,,8,True,19.0,1.13178,8.0,57.6,True
2025-05-27,low,02:00,2,19.3,False,64.8,56.2,335.8,595,,2,True,12.0,1.13881,10.1,65.1,True
2025-05-29,high,02:15,2,33.8,False,113.7,114.0,336.4,583,,1,True,0.0,1.12565,0.5,114.0,True
2025-05-30,low,02:04,2,44.1,False,33.3,31.6,75.5,463,,11,True,34.0,1.1347,9.6,34.7,True
2025-06-02,high,02:02,2,29.5,False,67.9,68.5,230.2,514,,3,True,0.0,1.13813,0.5,68.5,True
2025-06-03,low,02:10,2,38.6,False,51.9,53.5,134.5,478,,7,True,0.0,1.14174,0.6,53.5,True
2025-06-04,low,02:00,2,27.7,True,8.2,6.9,29.6,7,80.0,3,True,13.0,1.13663,8.2,1.7,True
2025-06-05,low,02:00,2,26.0,True,3.7,0.6,14.2,1,374.0,5,True,5.0,1.14093,3.7,3.5,True
2025-06-06,low,02:14,2,24.4,False,61.3,62.0,251.2,432,,4,True,0.0,1.14335,0.2,62.0,True
2025-06-09,high,02:46,2,32.6,True,13.8,12.3,42.3,155,228.0,9,True,14.0,1.14249,4.2,14.2,True
2025-06-10,low,03:07,3,49.6,True,13.0,9.1,26.2,6,289.0,1,True,15.0,1.13869,13.0,2.0,True
2025-06-11,low,03:10,3,32.6,True,0.9,1.8,2.8,3,117.0,1,True,0.0,1.1407,0.4,1.8,True
2025-06-12,high,02:01,2,27.4,False,102.0,102.0,372.3,389,,3,True,3.0,1.15264,2.2,104.7,True
2025-06-13,low,02:38,2,86.8,False,38.5,42.2,44.4,251,,8,True,0.0,1.15312,0.7,42.2,True
2025-06-16,high,02:00,2,22.5,False,68.4,57.5,304.0,487,,2,True,24.0,1.15458,13.7,68.9,True
2025-06-17,high,02:16,2,21.5,True,15.8,15.9,73.5,374,111.0,9,True,0.0,1.15637,1.1,15.9,True
2025-06-18,high,02:00,2,24.2,False,25.1,22.9,103.7,570,,25,True,3.0,1.15032,3.3,26.8,True
2025-06-19,low,02:21,2,33.3,True,4.1,3.9,12.3,12,291.0,3,True,1.0,1.14527,0.4,6.6,True
2025-06-20,low,03:39,3,19.7,True,0.6,0.9,3.0,2,149.0,2,True,0.0,1.15108,0.3,0.9,True
2025-06-23,high,02:00,2,34.6,True,14.5,3.5,41.9,2,182.0,4,True,9.0,1.15057,14.5,10.3,True
2025-06-24,high,02:00,2,23.1,True,12.5,10.7,54.1,25,66.0,7,True,4.0,1.16061,3.8,16.0,True
2025-06-25,low,02:51,2,20.5,False,21.1,21.2,102.9,63,,4,True,0.0,1.1611,1.3,21.2,True
2025-06-26,high,04:05,4,50.1,False,27.5,21.0,54.9,36,,10,True,75.0,1.17161,27.5,14.8,True
2025-06-27,low,02:03,2,23.4,True,2.2,2.7,9.4,3,39.0,1,True,0.0,1.16864,0.8,2.7,True
