date,day_of_week,asian_high,asian_low,asian_range_pips,yday_high,yday_low,yday_open,yday_close,dby_high,dby_low,setup1_sell,setup1_buy,setup2_sell,setup2_buy,predicted_side_setup1,predicted_side_setup2,predicted_side,actual_side,actual_sweep_time,actual_sweep_hour,session_bucket,reached_yesterday_extreme,mixed_day,agree_day
2021-04-28,Wednesday,1.2089,1.20751,13.9,1.20927,1.20567,1.20691,1.20762,1.21154,1.20608,False,True,False,False,low,none,low,low,00:11,0,before_session,True,False,True
2021-04-29,Thursday,1.21498,1.2124,25.8,1.21498,1.2056,1.20763,1.21258,1.20927,1.20567,False,False,False,False,none,none,none,low,02:37,2,in_session,False,False,False
2021-04-30,Friday,1.21265,1.21152,11.3,1.21367,1.21021,1.21259,1.21174,1.21498,1.2056,False,True,False,False,low,none,low,low,02:01,2,in_session,False,False,True
2021-05-03,Monday,1.20354,1.20183,17.1,1.20354,1.20183,1.20309,1.20223,1.21198,1.20165,True,True,False,False,conflict,none,conflict,low,00:29,0,before_session,True,False,False
2021-05-04,Tuesday,1.20598,1.20389,20.9,1.2076,1.2013,1.20224,1.20394,1.20354,1.20183,False,True,False,False,low,none,low,low,00:02,0,before_session,False,False,True
2021-05-05,Wednesday,1.20265,1.2014,12.5,1.20428,1.19989,1.20394,1.20241,1.2076,1.2013,False,True,False,False,low,none,low,low,01:54,1,in_session,False,False,True
2021-05-06,Thursday,1.20116,1.19929,18.7,1.20254,1.19859,1.2024,1.19988,1.20428,1.19989,True,False,False,False,high,none,high,high,02:36,2,in_session,False,False,True
2021-05-07,Friday,1.20697,1.20594,10.3,1.20716,1.19981,1.19986,1.20678,1.20254,1.19859,True,False,False,False,high,none,high,low,02:02,2,in_session,True,True,False
2021-05-10,Monday,1.21705,1.21509,19.6,1.21769,1.21509,1.21601,1.21548,1.21713,1.20527,False,True,False,False,low,none,low,low,01:58,1,in_session,True,False,True
2021-05-11,Tuesday,1.21493,1.21259,23.4,1.21782,1.21259,1.21549,1.21397,1.21769,1.21509,False,True,False,False,low,none,low,low,03:11,3,in_session,True,False,True
2021-05-12,Wednesday,1.21491,1.21153,33.8,1.21815,1.21153,1.21397,1.21168,1.21782,1.21259,False,False,False,False,none,none,none,low,08:30,8,after_session,False,False,False
2021-05-13,Thursday,1.20888,1.20706,18.2,1.2152,1.20655,1.21167,1.20764,1.21815,1.21153,False,True,False,False,low,none,low,high,02:22,2,in_session,True,True,False
2021-05-14,Friday,1.20857,1.20708,14.9,1.2106,1.20514,1.20764,1.20854,1.2152,1.20655,True,False,False,False,high,none,high,high,00:00,0,before_session,False,False,True
2021-05-17,Monday,1.21497,1.21289,20.8,1.21511,1.21289,1.2145,1.21315,1.21477,1.20842,False,True,False,False,low,none,low,low,01:01,1,in_session,True,False,True
2021-05-18,Tuesday,1.21691,1.21534,15.7,1.21691,1.21259,1.21316,1.21675,1.21511,1.21289,True,False,False,False,high,none,high,high,02:04,2,in_session,False,False,True
2021-05-19,Wednesday,1.22327,1.22172,15.5,1.22339,1.21629,1.21674,1.22294,1.21691,1.21259,True,False,False,False,high,none,high,high,00:15,0,before_session,False,False,True
2021-05-20,Thursday,1.21851,1.21689,16.2,1.22451,1.21598,1.22294,1.21822,1.22339,1.21629,False,False,False,False,none,none,none,high,00:49,0,before_session,False,False,False
2021-05-21,Friday,1.22391,1.22238,15.3,1.22391,1.2177,1.21823,1.22321,1.22451,1.21598,True,False,False,False,high,none,high,high,02:04,2,in_session,True,False,True
2021-05-24,Monday,1.21871,1.2175,12.1,1.21871,1.21722,1.21778,1.21813,1.22396,1.21607,True,False,False,False,high,none,high,high,01:27,1,in_session,False,False,True
2021-05-25,Tuesday,1.22301,1.22113,18.8,1.22301,1.21749,1.21813,1.22266,1.21871,1.21722,True,False,False,False,high,none,high,high,00:16,0,before_session,False,False,True
2021-05-26,Wednesday,1.22604,1.22418,18.6,1.22664,1.22202,1.22262,1.22579,1.22301,1.21749,False,False,False,False,none,none,none,high,00:29,0,before_session,True,False,False
2021-05-27,Thursday,1.21945,1.21751,19.4,1.22629,1.21751,1.22578,1.21934,1.22664,1.22202,False,False,False,False,none,none,none,high,00:01,0,before_session,False,False,False
2021-05-28,Friday,1.21927,1.21814,11.3,1.22149,1.21797,1.21936,1.21871,1.22629,1.21751,False,True,False,False,low,none,low,low,01:30,1,in_session,False,False,True
2021-06-01,Tuesday,1.22364,1.22237,12.7,1.22364,1.22237,1.22325,1.22301,1.22042,1.21845,True,True,False,True,conflict,low,conflict,low,00:32,0,before_session,True,False,False
2021-06-02,Wednesday,1.22265,1.2215,11.5,1.22542,1.2211,1.223,1.22229,1.22364,1.22237,False,True,False,False,low,none,low,low,01:59,1,in_session,False,False,True
2021-06-03,Thursday,1.22141,1.22023,11.8,1.2223,1.2164,1.22229,1.22063,1.22542,1.2211,False,False,False,False,none,none,none,low,00:54,0,before_session,False,False,False
2021-06-04,Friday,1.21302,1.21143,15.9,1.22082,1.21143,1.22064,1.21148,1.2223,1.2164,False,True,False,False,low,none,low,low,00:01,0,before_session,False,False,True
2021-06-07,Monday,1.21726,1.21599,12.7,1.21726,1.21596,1.21601,1.21674,1.21856,1.21039,False,True,False,False,low,none,low,low,01:56,1,in_session,True,False,True
2021-06-08,Tuesday,1.21941,1.21779,16.2,1.22017,1.21448,1.21672,1.21798,1.21726,1.21596,False,False,False,False,none,none,none,low,00:03,0,before_session,False,False,False
2021-06-09,Wednesday,1.21852,1.21714,13.8,1.2193,1.21642,1.21795,1.21804,1.22017,1.21448,False,False,False,False,none,none,none,high,02:38,2,in_session,False,False,False
2021-06-10,Thursday,1.21806,1.21663,14.3,1.22179,1.21663,1.21804,1.21694,1.2193,1.21642,False,True,False,False,low,none,low,low,00:18,0,before_session,False,False,True
2021-06-11,Friday,1.21914,1.21717,19.7,1.21945,1.21433,1.21696,1.21872,1.22179,1.21663,False,False,False,False,none,none,none,high,02:08,2,in_session,True,False,False
2021-06-14,Monday,1.21102,1.20945,15.7,1.21121,1.20945,1.21045,1.20996,1.21929,1.20925,True,True,False,False,conflict,none,conflict,low,03:12,3,in_session,True,False,False
2021-06-15,Tuesday,1.21258,1.21137,12.1,1.21305,1.20942,1.20994,1.21231,1.21121,1.20945,True,False,False,False,high,none,high,high,00:58,0,before_session,False,False,True
2021-06-16,Wednesday,1.21269,1.21165,10.4,1.21473,1.21013,1.21232,1.21227,1.21305,1.20942,False,False,False,False,none,none,none,high,00:38,0,before_session,False,False,False
2021-06-17,Thursday,1.20047,1.19841,20.6,1.21347,1.19841,1.21225,1.19935,1.21473,1.21013,False,True,False,False,low,none,low,high,01:57,1,in_session,True,True,False
2021-06-18,Friday,1.19249,1.19045,20.4,1.20062,1.18916,1.19937,1.19217,1.21347,1.19841,False,True,False,False,low,none,low,low,01:12,1,in_session,False,False,True
2021-06-21,Monday,1.18764,1.18476,28.8,1.18764,1.18476,1.18542,1.1856,1.19243,1.18472,True,False,False,False,high,none,high,high,02:22,2,in_session,False,False,True
2021-06-22,Tuesday,1.19151,1.19006,14.5,1.19213,1.18511,1.18561,1.19117,1.18764,1.18476,False,False,False,False,none,none,none,low,01:16,1,in_session,False,False,False
2021-06-23,Wednesday,1.19398,1.19203,19.5,1.19526,1.18808,1.19116,1.19223,1.19213,1.18511,False,False,False,False,none,none,none,low,00:10,0,before_session,True,False,False
2021-06-24,Thursday,1.19332,1.19192,14.0,1.197,1.19113,1.19226,1.19213,1.19526,1.18808,False,False,False,False,none,none,none,low,02:00,2,in_session,False,False,False
2021-06-25,Friday,1.19449,1.19266,18.3,1.19562,1.19176,1.19216,1.194,1.197,1.19113,False,False,False,False,none,none,none,high,02:33,2,in_session,False,False,False
2021-06-28,Monday,1.19415,1.192,21.5,1.19419,1.192,1.19296,1.19248,1.19751,1.19261,True,False,False,False,high,none,high,high,03:04,3,in_session,True,False,True
2021-06-29,Tuesday,1.19295,1.19076,21.9,1.19444,1.19022,1.19246,1.19112,1.19419,1.192,False,True,False,False,low,none,low,low,03:24,3,in_session,False,False,True
2021-06-30,Wednesday,1.1909,1.18964,12.6,1.1923,1.18775,1.19115,1.19022,1.19444,1.19022,False,False,False,False,none,none,none,low,01:59,1,in_session,False,False,False
2021-07-01,Thursday,1.18564,1.18464,10.0,1.19079,1.1845,1.19023,1.18504,1.1923,1.18775,False,True,False,False,low,none,low,low,00:37,0,before_session,False,False,True
2021-07-02,Friday,1.18476,1.18405,7.1,1.18842,1.18373,1.18505,1.18427,1.19079,1.1845,False,True,False,False,low,none,low,high,01:43,1,in_session,True,True,False
2021-07-05,Monday,1.18626,1.18518,10.8,1.18685,1.18518,1.18598,1.1853,1.18741,1.1807,True,True,False,False,conflict,none,conflict,low,00:01,0,before_session,True,False,False
2021-07-06,Tuesday,1.18753,1.18583,17.0,1.18804,1.18513,1.1853,1.18735,1.18685,1.18518,True,True,False,False,conflict,none,conflict,high,00:34,0,before_session,True,False,False
2021-07-07,Wednesday,1.1825,1.18155,9.5,1.18951,1.18068,1.18735,1.18248,1.18804,1.18513,False,False,False,False,none,none,none,high,00:01,0,before_session,True,False,False
2021-07-08,Thursday,1.1795,1.17834,11.6,1.18364,1.17815,1.18249,1.17921,1.18951,1.18068,False,False,False,False,none,none,none,high,00:55,0,before_session,False,False,False
2021-07-09,Friday,1.18499,1.18341,15.8,1.18678,1.17914,1.1792,1.18393,1.18364,1.17815,False,False,False,False,none,none,none,low,00:58,0,before_session,True,False,False
2021-07-12,Monday,1.18802,1.18675,12.7,1.18802,1.1865,1.18751,1.18692,1.1881,1.18249,False,True,False,False,low,none,low,low,00:01,0,before_session,False,False,True
2021-07-13,Tuesday,1.18751,1.1862,13.1,1.18797,1.1836,1.1869,1.18696,1.18802,1.1865,False,False,False,False,none,none,none,low,01:06,1,in_session,False,False,False
2021-07-14,Wednesday,1.17853,1.17717,13.6,1.18705,1.17717,1.18698,1.17833,1.18797,1.1836,False,False,False,False,none,none,none,high,01:07,1,in_session,False,False,False
2021-07-15,Thursday,1.18362,1.18211,15.1,1.18387,1.17759,1.17832,1.1832,1.18705,1.17717,True,False,False,False,high,none,high,high,01:26,1,in_session,False,False,True
2021-07-16,Friday,1.18168,1.18018,15.0,1.18506,1.17962,1.18318,1.18116,1.18387,1.17759,False,False,False,False,none,none,none,low,03:31,3,in_session,False,False,False
2021-07-19,Monday,1.18136,1.17978,15.8,1.18138,1.17978,1.18054,1.18045,1.18221,1.17921,False,True,False,False,low,none,low,low,02:57,2,in_session,True,False,True
2021-07-20,Tuesday,1.18021,1.17899,12.2,1.18244,1.17636,1.18047,1.17932,1.18138,1.17978,False,False,False,False,none,none,none,low,00:20,0,before_session,False,False,False
2021-07-21,Wednesday,1.17829,1.177,12.9,1.18024,1.17555,1.17932,1.17748,1.18244,1.17636,False,True,False,False,low,none,low,low,01:54,1,in_session,True,False,True
2021-07-22,Thursday,1.17983,1.17866,11.7,1.18046,1.17518,1.17748,1.17958,1.18024,1.17555,False,False,False,False,none,none,none,high,00:12,0,before_session,False,False,False
2021-07-23,Friday,1.17804,1.17694,11.0,1.18304,1.17572,1.17958,1.17696,1.18046,1.17518,False,False,False,False,none,none,none,low,00:00,0,before_session,False,False,False
2021-07-26,Monday,1.17786,1.17632,15.4,1.17786,1.17632,1.17681,1.17785,1.17865,1.17544,True,False,False,False,high,none,high,high,00:00,0,before_session,False,False,True
2021-07-27,Tuesday,1.1812,1.18008,11.2,1.18172,1.17669,1.17787,1.18052,1.17786,1.17632,False,False,False,True,none,low,low,low,01:02,1,in_session,True,False,True
2021-07-28,Wednesday,1.18274,1.18123,15.1,1.18409,1.17698,1.18055,1.18215,1.18172,1.17669,False,False,False,False,none,none,none,low,02:30,2,in_session,False,False,False
2021-07-29,Thursday,1.18578,1.18406,17.2,1.18578,1.17721,1.18212,1.18542,1.18409,1.17698,True,False,False,False,high,none,high,high,00:50,0,before_session,False,False,True
2021-07-30,Friday,1.18916,1.18776,14.0,1.18942,1.18502,1.18542,1.18781,1.18578,1.17721,True,False,False,False,high,none,high,low,01:00,1,in_session,True,True,False
2021-08-02,Monday,1.18727,1.18587,14.0,1.18727,1.18587,1.18641,1.18712,1.19085,1.18515,True,False,False,False,high,none,high,high,00:20,0,before_session,False,False,True
2021-08-03,Tuesday,1.18786,1.1868,10.6,1.18968,1.18641,1.18713,1.18744,1.18727,1.18587,False,False,False,False,none,none,none,high,00:30,0,before_session,True,False,False
2021-08-04,Wednesday,1.18754,1.18606,14.8,1.18932,1.18535,1.18744,1.18732,1.18968,1.18641,False,True,False,False,low,none,low,high,01:26,1,in_session,True,True,False
2021-08-05,Thursday,1.18392,1.18315,7.7,1.18996,1.18315,1.18734,1.18339,1.18932,1.18535,False,True,False,False,low,none,low,low,02:06,2,in_session,False,False,True
2021-08-06,Friday,1.18333,1.18185,14.8,1.18572,1.18185,1.1834,1.18231,1.18996,1.18315,False,True,False,False,low,none,low,low,04:23,4,in_session,False,False,True
2021-08-09,Monday,1.17608,1.17424,18.4,1.1761,1.17422,1.1758,1.17591,1.18298,1.17543,True,False,False,False,high,none,high,high,00:55,0,before_session,True,False,True
2021-08-10,Tuesday,1.174,1.1732,8.0,1.17689,1.1732,1.1759,1.17388,1.1761,1.17422,False,True,False,False,low,none,low,high,01:41,1,in_session,True,True,False
2021-08-11,Wednesday,1.17255,1.17117,13.8,1.17427,1.17095,1.1739,1.17184,1.17689,1.1732,False,True,False,False,low,none,low,low,02:19,2,in_session,True,False,True
2021-08-12,Thursday,1.17449,1.17345,10.4,1.17541,1.17059,1.17185,1.17444,1.17427,1.17095,False,False,False,False,none,none,none,high,00:21,0,before_session,False,False,False
2021-08-13,Friday,1.17424,1.17327,9.7,1.17481,1.17236,1.17444,1.17395,1.17541,1.17059,False,False,False,False,none,none,none,low,02:57,2,in_session,True,False,False
2021-08-16,Monday,1.18006,1.17898,10.8,1.18007,1.17898,1.17934,1.179,1.18045,1.17302,False,True,False,False,low,none,low,low,01:31,1,in_session,False,False,True
2021-08-17,Tuesday,1.17776,1.17666,11.0,1.17941,1.17666,1.17899,1.17683,1.18007,1.17898,False,True,False,False,low,none,low,low,02:05,2,in_session,False,False,True
2021-08-18,Wednesday,1.17229,1.17075,15.4,1.17846,1.17017,1.17683,1.17164,1.17941,1.17666,False,False,False,False,none,none,none,high,02:53,2,in_session,True,False,False
2021-08-19,Thursday,1.17037,1.16656,38.1,1.17427,1.16656,1.17167,1.16752,1.17846,1.17017,False,False,False,False,none,none,none,high,07:57,7,after_session,False,False,False
2021-08-20,Friday,1.16873,1.16757,11.6,1.17041,1.16686,1.16753,1.16853,1.17427,1.16656,False,False,False,False,none,none,none,high,01:49,1,in_session,True,False,False
2021-08-23,Monday,1.17236,1.1695,28.6,1.17236,1.16925,1.16935,1.172,1.17044,1.16638,True,False,False,False,high,none,high,high,03:40,3,in_session,False,False,True
2021-08-24,Tuesday,1.17473,1.17341,13.2,1.17501,1.17063,1.172,1.17376,1.17236,1.16925,False,False,False,False,none,none,none,low,03:36,3,in_session,True,False,False
2021-08-25,Wednesday,1.17575,1.17332,24.3,1.1765,1.17272,1.17377,1.17381,1.17501,1.17063,False,False,False,False,none,none,none,low,02:57,2,in_session,False,False,False
2021-08-26,Thursday,1.17736,1.1761,12.6,1.17745,1.1726,1.1738,1.17628,1.1765,1.17272,True,False,False,False,high,none,high,low,02:25,2,in_session,True,True,False
2021-08-27,Friday,1.17596,1.1742,17.6,1.17789,1.1742,1.17627,1.17595,1.17745,1.1726,False,False,False,False,none,none,none,high,00:00,0,before_session,True,False,False
2021-08-30,Monday,1.18097,1.17951,14.6,1.18097,1.17898,1.17937,1.18038,1.18022,1.17348,False,False,False,False,none,none,none,low,02:41,2,in_session,False,False,False
2021-08-31,Tuesday,1.18198,1.17952,24.6,1.18198,1.17827,1.18038,1.18193,1.18097,1.17898,True,False,False,False,high,none,high,high,00:11,0,before_session,False,False,True
2021-09-01,Wednesday,1.18111,1.18001,11.0,1.1845,1.17964,1.18194,1.18043,1.18198,1.17827,False,True,False,False,low,none,low,low,00:42,0,before_session,True,False,True
2021-09-02,Thursday,1.1846,1.18367,9.3,1.18571,1.17935,1.18043,1.18377,1.1845,1.17964,False,False,False,False,none,none,none,low,00:27,0,before_session,True,False,False
2021-09-03,Friday,1.18842,1.18733,10.9,1.18842,1.18342,1.18377,1.18786,1.18571,1.17935,False,False,False,False,none,none,none,low,03:53,3,in_session,True,False,False
2021-09-06,Monday,1.18857,1.18648,20.9,1.18862,1.18648,1.1876,1.18678,1.1909,1.18655,False,True,False,False,low,none,low,low,03:26,3,in_session,False,False,True
2021-09-07,Tuesday,1.18851,1.18727,12.4,1.18851,1.18557,1.18679,1.18784,1.18862,1.18648,False,False,False,False,none,none,none,low,01:04,1,in_session,False,False,False
2021-09-08,Wednesday,1.18511,1.18403,10.8,1.18822,1.18358,1.18784,1.18421,1.18851,1.18557,False,True,False,False,low,none,low,low,01:07,1,in_session,False,False,True
2021-09-09,Thursday,1.18252,1.18122,13.0,1.18448,1.18019,1.1842,1.18181,1.18822,1.18358,False,False,False,False,none,none,none,low,00:36,0,before_session,False,False,False
2021-09-10,Friday,1.18329,1.18186,14.3,1.18412,1.18051,1.1818,1.18302,1.18448,1.18019,True,False,False,False,high,none,high,high,01:25,1,in_session,False,False,True
2021-09-13,Monday,1.18127,1.18021,10.6,1.18157,1.18021,1.18111,1.18048,1.1851,1.18092,False,True,False,False,low,none,low,low,00:42,0,before_session,True,False,True
2021-09-14,Tuesday,1.18188,1.18054,13.4,1.18188,1.177,1.18049,1.18155,1.18157,1.18021,True,False,False,False,high,none,high,high,03:05,3,in_session,False,False,True
2021-09-15,Wednesday,1.18119,1.18007,11.2,1.18458,1.18,1.18156,1.18061,1.18188,1.177,False,True,False,False,low,none,low,low,02:36,2,in_session,False,False,True
2021-09-16,Thursday,1.18204,1.18119,8.5,1.18318,1.17991,1.18061,1.18121,1.18458,1.18,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2021-09-17,Friday,1.177,1.17586,11.4,1.18127,1.17504,1.18121,1.17688,1.18318,1.17991,False,False,False,False,none,none,none,high,00:05,0,before_session,True,False,False
2021-09-20,Monday,1.17296,1.17097,19.9,1.17305,1.17097,1.17288,1.17106,1.17888,1.17235,False,True,False,False,low,none,low,low,03:18,3,in_session,True,False,True
2021-09-21,Tuesday,1.17399,1.17232,16.7,1.17399,1.17001,1.17106,1.17319,1.17305,1.17097,False,False,False,False,none,none,none,low,03:39,3,in_session,True,False,False
2021-09-22,Wednesday,1.17304,1.17164,14.0,1.17486,1.17147,1.1732,1.172,1.17399,1.17001,False,False,False,False,none,none,none,high,03:08,3,in_session,False,False,False
2021-09-23,Thursday,1.17092,1.16834,25.8,1.17555,1.16834,1.17199,1.17067,1.17486,1.17147,False,False,False,False,none,none,none,high,00:58,0,before_session,False,False,False
2021-09-24,Friday,1.17476,1.17377,9.9,1.175,1.1705,1.17067,1.1741,1.17555,1.16834,False,False,False,False,none,none,none,low,00:53,0,before_session,False,False,False
2021-09-27,Monday,1.1725,1.17165,8.5,1.17261,1.1716,1.17253,1.17221,1.17418,1.17005,False,True,False,False,low,none,low,low,02:06,2,in_session,False,False,True
2021-09-28,Tuesday,1.16967,1.1685,11.7,1.17247,1.16846,1.17221,1.16916,1.17261,1.1716,False,True,False,False,low,none,low,high,00:43,0,before_session,True,True,False
2021-09-29,Wednesday,1.169,1.16779,12.1,1.17031,1.16682,1.16916,1.16848,1.17247,1.16846,False,True,False,False,low,none,low,low,02:41,2,in_session,False,False,True
2021-09-30,Thursday,1.16085,1.15977,10.8,1.16878,1.15894,1.16846,1.16039,1.17031,1.16682,False,False,False,False,none,none,none,low,01:53,1,in_session,False,False,False
2021-10-01,Friday,1.15791,1.15628,16.3,1.16096,1.15624,1.16039,1.15757,1.16878,1.15894,False,False,False,False,none,none,none,high,00:11,0,before_session,False,False,False
2021-10-04,Monday,1.16136,1.15876,26.0,1.16136,1.15876,1.15954,1.15891,1.16072,1.15724,True,False,False,False,high,none,high,high,04:01,4,in_session,False,False,True
2021-10-05,Tuesday,1.16198,1.15981,21.7,1.164,1.15894,1.15894,1.15987,1.16136,1.15876,False,False,False,False,none,none,none,low,00:03,0,before_session,False,False,False
2021-10-06,Wednesday,1.15977,1.15878,9.9,1.16131,1.15804,1.15988,1.15935,1.164,1.15894,False,True,False,False,low,none,low,low,00:17,0,before_session,False,False,True
2021-10-07,Thursday,1.1561,1.15511,9.9,1.15936,1.15291,1.15935,1.15555,1.16131,1.15804,False,False,False,False,none,none,none,low,01:48,1,in_session,False,False,False
2021-10-08,Friday,1.15596,1.15496,10.0,1.1572,1.15474,1.15555,1.15522,1.15936,1.15291,False,True,False,False,low,none,low,low,00:46,0,before_session,True,False,True
2021-10-11,Monday,1.15792,1.15649,14.3,1.15792,1.15636,1.15674,1.15722,1.15861,1.15413,True,False,False,False,high,none,high,high,02:01,2,in_session,True,False,True
2021-10-12,Tuesday,1.15607,1.15471,13.6,1.15867,1.15471,1.1572,1.15595,1.15792,1.15636,False,False,False,False,none,none,none,high,01:08,1,in_session,True,False,False
2021-10-13,Wednesday,1.15556,1.15299,25.7,1.15703,1.15242,1.15595,1.15513,1.15867,1.15471,False,False,False,False,none,none,none,high,03:39,3,in_session,False,False,False
2021-10-14,Thursday,1.16009,1.15886,12.3,1.16009,1.15361,1.15514,1.15938,1.15703,1.15242,True,False,False,False,high,none,high,low,01:18,1,in_session,True,True,False
2021-10-15,Friday,1.16116,1.15881,23.5,1.16242,1.15839,1.15938,1.16079,1.16009,1.15361,False,False,False,False,none,none,none,high,02:51,2,in_session,False,False,False
2021-10-18,Monday,1.15977,1.15812,16.5,1.16052,1.15812,1.15903,1.15818,1.16185,1.15887,False,True,False,False,low,none,low,low,00:21,0,before_session,True,False,True
2021-10-19,Tuesday,1.16466,1.1613,33.6,1.16466,1.15717,1.15818,1.16466,1.16052,1.15812,True,False,False,False,high,none,high,high,00:03,0,before_session,False,False,True
2021-10-20,Wednesday,1.16475,1.16276,19.9,1.16693,1.16276,1.16466,1.16438,1.16466,1.15717,False,True,False,False,low,none,low,high,00:19,0,before_session,True,True,False
2021-10-21,Thursday,1.16674,1.1651,16.4,1.16674,1.16168,1.16437,1.16647,1.16693,1.16276,False,False,False,False,none,none,none,low,00:51,0,before_session,False,False,False
2021-10-22,Friday,1.16318,1.1621,10.8,1.16651,1.16194,1.16649,1.1627,1.16674,1.16168,False,False,False,False,none,none,none,high,02:25,2,in_session,False,False,False
2021-10-25,Monday,1.16648,1.16389,25.9,1.16648,1.16356,1.16382,1.16638,1.16556,1.16218,True,False,False,False,high,none,high,high,00:05,0,before_session,True,False,True
2021-10-26,Tuesday,1.16101,1.15968,13.3,1.16649,1.15907,1.16637,1.16008,1.16648,1.16356,False,False,False,False,none,none,none,low,03:04,3,in_session,False,False,False
2021-10-27,Wednesday,1.16043,1.15958,8.5,1.16257,1.15848,1.16006,1.16014,1.16649,1.15907,False,False,False,False,none,none,none,high,00:34,0,before_session,False,False,False
2021-10-28,Thursday,1.16096,1.15892,20.4,1.16259,1.15849,1.16014,1.16057,1.16257,1.15848,False,True,False,False,low,none,low,high,03:38,3,in_session,True,True,False
2021-10-29,Friday,1.16899,1.1673,16.9,1.16921,1.15821,1.16056,1.16764,1.16259,1.15849,False,False,False,False,none,none,none,low,00:45,0,before_session,False,False,False
2021-11-01,Monday,1.15603,1.1546,14.3,1.15642,1.1546,1.15576,1.15513,1.16772,1.1535,True,False,False,False,high,none,high,high,00:42,0,before_session,False,False,True
2021-11-02,Tuesday,1.16084,1.1595,13.4,1.1609,1.15472,1.15516,1.16037,1.15642,1.1546,True,False,False,False,high,none,high,high,02:17,2,in_session,False,False,True
2021-11-03,Wednesday,1.15874,1.15772,10.2,1.16133,1.15748,1.16039,1.15835,1.1609,1.15472,False,False,False,False,none,none,none,high,02:17,2,in_session,True,False,False
2021-11-04,Thursday,1.16125,1.15907,21.8,1.16164,1.15622,1.15835,1.15907,1.16133,1.15748,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2021-11-05,Friday,1.15576,1.15409,16.7,1.15921,1.15282,1.15908,1.15574,1.16164,1.15622,False,False,False,False,none,none,none,high,02:06,2,in_session,True,False,False
2021-11-08,Monday,1.15631,1.15531,10.0,1.15698,1.15531,1.15566,1.1561,1.15731,1.15132,True,True,False,False,conflict,none,conflict,high,01:01,1,in_session,True,False,False
2021-11-09,Tuesday,1.15992,1.1577,22.2,1.15992,1.15503,1.15609,1.15968,1.15698,1.15531,True,False,False,False,high,none,high,high,00:04,0,before_session,False,False,True
2021-11-10,Wednesday,1.15951,1.15815,13.6,1.16087,1.15698,1.15968,1.1584,1.15992,1.15503,False,True,False,False,low,none,low,low,00:12,0,before_session,False,False,True
2021-11-11,Thursday,1.14845,1.14647,19.8,1.15849,1.14647,1.15841,1.14804,1.16087,1.15698,False,True,False,False,low,none,low,high,01:37,1,in_session,True,True,False
2021-11-12,Friday,1.14429,1.14359,7.0,1.14849,1.14359,1.14802,1.14416,1.15849,1.14647,False,False,False,False,none,none,none,high,00:41,0,before_session,True,False,False
2021-11-15,Monday,1.14638,1.14425,21.3,1.14638,1.1441,1.14473,1.14555,1.1462,1.14328,False,True,False,False,low,none,low,low,03:40,3,in_session,False,False,True
2021-11-16,Tuesday,1.13856,1.1371,14.6,1.1463,1.13562,1.14556,1.13836,1.14638,1.1441,False,False,False,False,none,none,none,low,02:27,2,in_session,False,False,False
2021-11-17,Wednesday,1.13267,1.12635,63.2,1.13844,1.12635,1.13837,1.12981,1.1463,1.13562,False,False,False,False,none,none,none,high,07:01,7,after_session,False,False,False
2021-11-18,Thursday,1.13379,1.13183,19.6,1.13379,1.12916,1.1298,1.13251,1.13844,1.12635,True,False,False,False,high,none,high,low,00:31,0,before_session,True,True,False
2021-11-19,Friday,1.13653,1.13518,13.5,1.1374,1.13137,1.13249,1.13522,1.13379,1.12916,False,True,False,False,low,none,low,low,01:18,1,in_session,False,False,True
2021-11-22,Monday,1.12896,1.12648,24.8,1.12907,1.12648,1.12873,1.1278,1.13604,1.12499,False,True,False,False,low,none,low,low,02:07,2,in_session,False,False,True
2021-11-23,Tuesday,1.12436,1.12259,17.7,1.12904,1.12259,1.12781,1.1236,1.12907,1.12648,False,False,False,False,none,none,none,high,02:20,2,in_session,False,False,False
2021-11-24,Wednesday,1.12456,1.12325,13.1,1.1275,1.12316,1.12359,1.12427,1.12904,1.12259,False,True,False,False,low,none,low,high,01:09,1,in_session,True,True,False
2021-11-25,Thursday,1.12181,1.12058,12.3,1.12552,1.11859,1.12427,1.12142,1.1275,1.12316,False,False,False,False,none,none,none,high,02:04,2,in_session,False,False,False
2021-11-26,Friday,1.12272,1.12122,15.0,1.12296,1.12055,1.12142,1.12209,1.12552,1.11859,True,False,False,False,high,none,high,high,00:31,0,before_session,False,False,True
2021-11-29,Monday,1.129,1.12727,17.3,1.13134,1.12727,1.13004,1.12727,1.13301,1.12206,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2021-11-30,Tuesday,1.13046,1.12871,17.5,1.13046,1.12583,1.12726,1.12962,1.13134,1.12727,True,False,False,False,high,none,high,high,00:17,0,before_session,True,False,True
2021-12-01,Wednesday,1.1333,1.13163,16.7,1.13828,1.12349,1.12962,1.13315,1.13046,1.12583,False,False,False,False,none,none,none,high,00:00,0,before_session,False,False,False
2021-12-02,Thursday,1.13392,1.13157,23.5,1.13596,1.13025,1.13318,1.13225,1.13828,1.12349,False,False,False,False,none,none,none,low,02:17,2,in_session,False,False,False
2021-12-03,Friday,1.13021,1.12907,11.4,1.13476,1.12907,1.13226,1.12975,1.13596,1.13025,False,True,False,False,low,none,low,high,00:55,0,before_session,True,True,False
