date,side,direction,leg_extreme,stop_level,leg_range_pips,outcome,max_retrace_pct,leg_extreme_bar,window_end,target,bucket
2021-01-04,high,short,1.2287,1.22997,12.7,LOSS,101.6,864,1135,1.22397,>100% (stop)
2021-01-05,high,short,1.22658,1.22842,18.4,WIN,68.5,2347,2573,1.22548,50-75%
2021-01-06,high,short,1.23206,1.23452,24.6,LOSS,102.0,3540,4006,1.22755,>100% (stop)
2021-01-07,low,long,1.22784,1.2245,33.4,OPEN,96.7,5243,5439,1.2337,75-100%
2021-01-08,high,short,1.22132,1.22681,54.9,WIN,23.7,6392,6873,1.22349,0-25%
2021-01-11,high,short,1.21767,1.21887,12.0,LOSS,163.3,7785,8311,1.21666,>100% (stop)
2021-01-12,high,short,1.21502,1.21752,25.0,LOSS,114.4,9294,9745,1.21386,>100% (stop)
2021-01-13,high,short,1.21822,1.22185,36.3,WIN,26.4,10757,11178,1.22048,25-50%
2021-01-15,low,long,1.21466,1.21353,11.3,LOSS,101.8,13492,14048,1.21573,>100% (stop)
2021-01-18,high,short,1.20669,1.20817,14.8,WIN,85.8,14968,15479,1.20654,75-100%
2021-01-19,low,long,1.21186,1.20925,26.1,WIN,46.0,16414,16895,1.20986,25-50%
2021-01-20,high,short,1.21179,1.21466,28.7,WIN,32.1,17911,18332,1.21351,25-50%
2021-01-21,high,short,1.21148,1.21325,17.7,LOSS,108.5,19276,19757,1.21153,>100% (stop)
2021-01-22,low,long,1.21894,1.21532,36.2,WIN,82.0,20740,21191,1.21766,75-100%
2021-01-25,high,short,1.214,1.21811,41.1,WIN,24.3,22235,22626,1.21601,0-25%
2021-01-26,low,long,1.21414,1.21232,18.2,LOSS,103.8,23591,24057,1.21461,>100% (stop)
2021-01-27,low,long,1.21327,1.21187,14.0,LOSS,100.0,25153,25484,1.2167,75-100%
2021-01-28,low,long,1.21136,1.20931,20.5,LOSS,102.9,26423,26919,1.21059,>100% (stop)
2021-01-29,high,short,1.21266,1.21373,10.7,LOSS,129.0,28070,28356,1.2095,>100% (stop)
2021-02-01,low,long,1.21307,1.21216,9.1,LOSS,213.2,29283,29794,1.21363,>100% (stop)
2021-02-02,low,long,1.2076,1.20659,10.1,LOSS,105.0,30688,31229,1.20877,>100% (stop)
2021-02-03,low,long,1.20423,1.20347,7.6,LOSS,111.8,32156,32667,1.205,>100% (stop)
2021-02-04,low,long,1.19969,1.1983,13.9,LOSS,101.4,33740,34101,1.20388,>100% (stop)
2021-02-05,high,short,1.19686,1.19878,19.2,LOSS,108.3,35195,35526,1.19522,>100% (stop)
2021-02-08,high,short,1.20252,1.20394,14.2,WIN,40.1,36495,36961,1.20296,25-50%
2021-02-09,high,short,1.20672,1.20868,19.6,LOSS,146.9,37878,38374,1.20561,>100% (stop)
2021-02-10,high,short,1.21229,1.21337,10.8,LOSS,145.4,39314,39810,1.21088,>100% (stop)
2021-02-11,high,short,1.21179,1.21276,9.7,LOSS,101.0,40740,41236,1.21138,>100% (stop)
2021-02-12,low,long,1.21118,1.21002,11.6,LOSS,117.2,42281,42657,1.21301,>100% (stop)
2021-02-15,high,short,1.21329,1.21451,12.2,OPEN,96.7,43638,44089,1.21174,75-100%
2021-02-16,low,long,1.21572,1.21337,23.5,WIN,31.9,45070,45506,1.21501,25-50%
2021-02-17,low,long,1.20822,1.20716,10.6,LOSS,108.5,46445,46941,1.20982,>100% (stop)
2021-02-18,high,short,1.20624,1.20752,12.8,LOSS,104.7,48120,48376,1.20355,>100% (stop)
2021-02-19,high,short,1.2126,1.21417,15.7,OPEN,89.2,49623,49804,1.20823,75-100%
2021-02-22,low,long,1.21349,1.20911,43.8,WIN,16.4,50890,51236,1.21355,0-25%
2021-02-23,high,short,1.21492,1.21727,23.5,WIN,15.7,52230,52666,1.21638,0-25%
2021-02-24,high,short,1.21588,1.21745,15.7,WIN,86.0,53689,54095,1.21473,75-100%
2021-02-25,high,short,1.21676,1.21828,15.2,LOSS,116.4,54976,55532,1.21559,>100% (stop)
2021-02-26,low,long,1.21317,1.20925,39.2,LOSS,104.1,56818,56969,1.21826,>100% (stop)
2021-03-01,low,long,1.20534,1.20376,15.8,LOSS,111.4,58196,58407,1.20956,>100% (stop)
2021-03-02,low,long,1.20163,1.19997,16.6,LOSS,101.8,59356,59837,1.20407,>100% (stop)
2021-03-03,low,long,1.21077,1.2079,28.7,LOSS,104.2,60748,61274,1.20934,>100% (stop)
2021-03-04,low,long,1.20413,1.20275,13.8,LOSS,102.2,62551,62702,1.2063,>100% (stop)
2021-03-05,low,long,1.19608,1.19543,6.5,LOSS,189.2,63596,64137,1.19665,>100% (stop)
2021-03-08,low,long,1.18806,1.18652,15.4,LOSS,101.9,65223,65569,1.19287,>100% (stop)
2021-03-09,high,short,1.18867,1.19097,23.0,OPEN,97.0,66773,66999,1.18355,75-100%
2021-03-10,low,long,1.19016,1.18745,27.1,WIN,32.8,67998,68434,1.18976,25-50%
2021-03-11,high,short,1.19614,1.19664,5.0,LOSS,248.0,69568,69869,1.19172,>100% (stop)
2021-03-12,low,long,1.19231,1.19099,13.2,OPEN,87.9,70996,71297,1.19884,75-100%
2021-03-15,low,long,1.19401,1.19235,16.6,LOSS,100.6,72326,72792,1.19674,>100% (stop)
2021-03-16,low,long,1.19276,1.19173,10.3,WIN,50.5,73732,74228,1.19385,50-75%
2021-03-17,high,short,1.18861,1.19042,18.1,WIN,35.9,75148,75659,1.18926,25-50%
2021-03-18,high,short,1.19427,1.19639,21.2,WIN,41.0,76562,77088,1.19552,25-50%
2021-03-19,high,short,1.18905,1.19275,37.0,WIN,20.5,78129,78520,1.1902,0-25%
2021-03-22,low,long,1.1906,1.18744,31.6,WIN,32.9,79507,79958,1.18989,25-50%
2021-03-23,low,long,1.18998,1.18916,8.2,LOSS,113.4,81001,81392,1.19369,>100% (stop)
2021-03-24,low,long,1.18446,1.18123,32.3,OPEN,93.5,82402,82823,1.18508,75-100%
2021-03-25,low,long,1.1818,1.18012,16.8,LOSS,101.8,83878,84254,1.18277,>100% (stop)
2021-03-26,high,short,1.17752,1.17868,11.6,LOSS,109.5,85187,85683,1.17746,>100% (stop)
2021-03-29,low,long,1.17939,1.17769,17.0,LOSS,102.4,86520,86983,1.17911,>100% (stop)
2021-03-30,low,long,1.17497,1.1733,16.7,LOSS,106.6,88021,88412,1.17737,>100% (stop)
2021-03-31,high,short,1.17215,1.17376,16.1,LOSS,104.3,89510,89841,1.17044,>100% (stop)
2021-04-01,low,long,1.17428,1.17137,29.1,WIN,11.0,90792,91272,1.17328,0-25%
2021-04-02,high,short,1.17786,1.17866,8.0,WIN,18.8,92345,92689,1.17691,0-25%
2021-04-05,low,long,1.17571,1.17466,10.5,LOSS,105.7,93683,94103,1.17718,>100% (stop)
2021-04-06,low,long,1.18209,1.18052,15.7,LOSS,101.3,95070,95521,1.18215,>100% (stop)
2021-04-07,low,long,1.18818,1.187,11.8,LOSS,105.9,96408,96949,1.18777,>100% (stop)
2021-04-08,high,short,1.18625,1.1893,30.5,LOSS,103.0,98043,98374,1.18609,>100% (stop)
2021-04-09,low,long,1.18989,1.18844,14.5,LOSS,101.4,99345,99796,1.19201,>100% (stop)
2021-04-12,low,long,1.19089,1.1871,37.9,WIN,12.7,100879,101225,1.19029,0-25%
2021-04-13,low,long,1.19004,1.18857,14.7,LOSS,116.3,102092,102647,1.1912,>100% (stop)
2021-04-14,high,short,1.19616,1.19688,7.2,LOSS,108.3,103566,104077,1.19526,>100% (stop)
2021-04-15,high,short,1.19616,1.199,28.4,WIN,19.0,105227,105483,1.19722,0-25%
2021-04-16,high,short,1.19692,1.19887,19.5,LOSS,108.2,106534,106895,1.19503,>100% (stop)
2021-04-19,high,short,1.20307,1.2048,17.3,OPEN,57.2,108126,108322,1.19424,50-75%
2021-04-20,high,short,1.20522,1.20797,27.5,WIN,25.5,109407,109753,1.20373,25-50%
2021-04-21,low,long,1.2016,1.20032,12.8,LOSS,112.5,110779,111155,1.20436,>100% (stop)
2021-04-22,low,long,1.2049,1.20307,18.3,WIN,21.3,112066,112562,1.20467,0-25%
2021-04-23,high,short,1.2055,1.20603,5.3,LOSS,100.0,113623,113984,1.20127,75-100%
2021-04-27,low,long,1.20735,1.20658,7.7,LOSS,209.1,116363,116829,1.2084,>100% (stop)
2021-04-28,low,long,1.20796,1.2056,23.6,WIN,98.7,117806,118257,1.2089,75-100%
2021-04-29,low,long,1.21217,1.21162,5.5,LOSS,134.5,119292,119683,1.21498,>100% (stop)
2021-05-03,low,long,1.20412,1.20162,25.0,WIN,31.6,122014,122525,1.20354,25-50%
2021-05-04,low,long,1.20148,1.19989,15.9,OPEN,84.3,123625,123911,1.20598,75-100%
2021-05-05,low,long,1.20197,1.19859,33.8,OPEN,83.7,125043,125329,1.20265,75-100%
2021-05-06,high,short,1.20384,1.20526,14.2,LOSS,108.5,126462,126733,1.19929,>100% (stop)
2021-05-07,low,long,1.20893,1.20626,26.7,WIN,66.7,127661,128157,1.20697,50-75%
2021-05-10,low,long,1.21752,1.2152,23.2,WIN,78.0,129188,129594,1.21705,75-100%
2021-05-11,low,long,1.21484,1.21412,7.2,WIN,-84.7,130578,131014,1.21493,<0%
2021-05-13,high,short,1.20514,1.20785,27.1,WIN,72.0,133474,133865,1.20706,50-75%
2021-05-14,high,short,1.21053,1.21138,8.5,LOSS,110.6,134941,135287,1.20708,>100% (stop)
2021-05-17,low,long,1.21421,1.21267,15.4,WIN,68.8,136190,136716,1.21497,50-75%
2021-05-18,high,short,1.22092,1.22195,10.3,LOSS,111.7,137816,138132,1.21534,>100% (stop)
2021-05-19,high,short,1.22046,1.2245,40.4,WIN,25.7,139148,139554,1.22172,25-50%
2021-05-20,high,short,1.21832,1.21974,14.2,LOSS,104.9,140615,140976,1.21689,>100% (stop)
2021-05-21,high,short,1.22223,1.2237,14.7,WIN,91.2,141874,142400,1.22238,75-100%
2021-05-24,high,short,1.21749,1.21953,20.4,LOSS,125.5,143426,143832,1.2175,>100% (stop)
2021-05-25,high,short,1.22439,1.22622,18.3,LOSS,104.4,144845,145266,1.22113,>100% (stop)
2021-05-26,low,long,1.22483,1.22326,15.7,LOSS,101.3,146263,146699,1.22604,>100% (stop)
2021-05-28,low,long,1.22005,1.21714,29.1,WIN,19.9,149137,149558,1.21927,0-25%
2021-06-01,low,long,1.22375,1.22259,11.6,WIN,76.7,150699,151225,1.22364,75-100%
2021-06-02,low,long,1.22136,1.22057,7.9,LOSS,175.9,152158,152639,1.22265,>100% (stop)
2021-06-03,low,long,1.21937,1.21853,8.4,LOSS,101.2,153628,154049,1.22141,>100% (stop)
2021-06-04,low,long,1.21178,1.2105,12.8,LOSS,102.3,154965,155476,1.21302,>100% (stop)
2021-06-07,low,long,1.21678,1.21556,12.2,LOSS,104.1,156426,156892,1.21726,>100% (stop)
2021-06-08,low,long,1.21837,1.2178,5.7,LOSS,264.9,157800,158311,1.21941,>100% (stop)
2021-06-09,high,short,1.21837,1.21926,8.9,LOSS,109.0,159347,159723,1.21714,>100% (stop)
2021-06-10,low,long,1.2174,1.21626,11.4,LOSS,100.0,160592,161133,1.21806,75-100%
2021-06-11,high,short,1.21812,1.21902,9.0,WIN,68.9,162029,162555,1.21717,50-75%
2021-06-14,low,long,1.21206,1.20945,26.1,WIN,48.3,163519,163969,1.21102,25-50%
2021-06-15,high,short,1.21241,1.2126,1.9,LOSS,478.9,164804,165375,1.21137,>100% (stop)
2021-06-16,high,short,1.21183,1.21308,12.5,LOSS,108.0,166282,166793,1.21165,>100% (stop)
2021-06-17,low,long,1.1951,1.19261,24.9,LOSS,116.1,168111,168232,1.20047,>100% (stop)
2021-06-18,low,long,1.19086,1.18953,13.3,LOSS,103.8,169114,169670,1.19249,>100% (stop)
2021-06-21,high,short,1.18511,1.18657,14.6,LOSS,171.9,170612,171108,1.18476,>100% (stop)
2021-06-22,low,long,1.19067,1.18956,11.1,LOSS,100.9,172018,172544,1.19151,>100% (stop)
2021-06-23,low,long,1.19454,1.19221,23.3,WIN,40.3,173539,173975,1.19398,25-50%
2021-06-24,low,long,1.19429,1.19209,22.0,WIN,50.9,174922,175403,1.19332,50-75%
2021-06-25,high,short,1.19377,1.19469,9.2,LOSS,101.1,176529,176830,1.19266,>100% (stop)
2021-06-28,high,short,1.19255,1.19444,18.9,WIN,96.3,177822,178258,1.192,75-100%
2021-06-29,low,long,1.19076,1.18968,10.8,LOSS,164.8,179446,179687,1.19295,>100% (stop)
2021-06-30,low,long,1.19079,1.18993,8.6,LOSS,105.8,180586,181112,1.1909,>100% (stop)
2021-07-01,low,long,1.186,1.18388,21.2,LOSS,102.4,182041,182537,1.18564,>100% (stop)
2021-07-02,low,long,1.18327,1.18271,5.6,LOSS,107.1,183679,183965,1.18476,>100% (stop)
2021-07-05,high,short,1.186,1.18803,20.3,OPEN,38.9,185184,185380,1.18518,25-50%
2021-07-06,high,short,1.18424,1.18951,52.7,WIN,6.5,186391,186812,1.18583,0-25%
2021-07-07,high,short,1.18118,1.18307,18.9,LOSS,107.4,187762,188243,1.18155,>100% (stop)
2021-07-08,high,short,1.18099,1.18206,10.7,LOSS,119.6,189272,189678,1.17834,>100% (stop)
2021-07-09,low,long,1.18364,1.18251,11.3,WIN,67.3,190609,191105,1.18499,50-75%
2021-07-12,low,long,1.18738,1.18608,13.0,LOSS,109.2,192046,192527,1.18802,>100% (stop)
2021-07-13,low,long,1.18647,1.18599,4.8,LOSS,229.2,193409,193950,1.18751,>100% (stop)
2021-07-14,high,short,1.17853,1.17919,6.6,LOSS,118.2,194887,195383,1.17717,>100% (stop)
2021-07-15,high,short,1.181,1.18506,40.6,WIN,1.5,196577,196818,1.18211,0-25%
2021-07-16,low,long,1.18212,1.1804,17.2,WIN,11.0,197877,198253,1.18168,0-25%
2021-07-19,low,long,1.17805,1.17708,9.7,LOSS,111.3,199420,199676,1.18136,>100% (stop)
2021-07-20,low,long,1.17851,1.17801,5.0,LOSS,218.0,200557,201098,1.18021,>100% (stop)
2021-07-21,low,long,1.17821,1.17603,21.8,LOSS,100.0,202132,202523,1.17829,75-100%
2021-07-22,high,short,1.17792,1.18012,22.0,WIN,92.7,203503,203939,1.17866,75-100%
2021-07-23,low,long,1.17742,1.17671,7.1,LOSS,100.0,204822,205363,1.17804,75-100%
2021-07-26,high,short,1.17708,1.17848,14.0,LOSS,100.0,206252,206778,1.17632,75-100%
2021-07-27,low,long,1.17853,1.1775,10.3,WIN,87.4,207849,208210,1.1812,75-100%
2021-07-28,low,long,1.18303,1.18031,27.2,LOSS,100.7,209247,209638,1.18274,>100% (stop)
2021-07-29,high,short,1.18502,1.18597,9.5,LOSS,205.3,210546,211072,1.18406,>100% (stop)
2021-07-30,low,long,1.18955,1.1875,20.5,WIN,7.3,212023,212504,1.18916,0-25%
2021-08-02,high,short,1.18641,1.18753,11.2,LOSS,173.2,213381,213922,1.18587,>100% (stop)
2021-08-03,high,short,1.1871,1.18823,11.3,LOSS,101.8,214820,215346,1.1868,>100% (stop)
2021-08-04,high,short,1.1869,1.1875,6.0,LOSS,136.7,216280,216761,1.18606,>100% (stop)
2021-08-05,low,long,1.18496,1.1834,15.6,WIN,78.2,217711,218177,1.18392,75-100%
2021-08-06,low,long,1.18085,1.18049,3.6,LOSS,113.9,219363,219589,1.18333,>100% (stop)
2021-08-09,high,short,1.17574,1.17599,2.5,LOSS,180.0,220487,221013,1.17424,>100% (stop)
2021-08-10,high,short,1.1726,1.17416,15.6,WIN,62.8,221942,222408,1.1732,50-75%
2021-08-11,low,long,1.17183,1.17073,11.0,WIN,90.0,223391,223827,1.17255,75-100%
2021-08-12,low,long,1.17481,1.17373,10.8,WIN,37.0,224834,225239,1.17449,25-50%
2021-08-13,low,long,1.17404,1.17302,10.2,WIN,5.9,226216,226652,1.17424,0-25%
2021-08-16,low,long,1.17872,1.17778,9.4,LOSS,107.4,227920,228056,1.18006,>100% (stop)
2021-08-17,low,long,1.17846,1.17619,22.7,WIN,35.2,229034,229455,1.17776,25-50%
2021-08-18,high,short,1.17176,1.17294,11.8,WIN,56.8,230461,230882,1.17075,50-75%
2021-08-20,low,long,1.16775,1.16706,6.9,LOSS,101.4,233388,233734,1.16873,>100% (stop)
2021-08-23,high,short,1.17151,1.17325,17.4,LOSS,101.1,234841,235142,1.1695,>100% (stop)
2021-08-24,low,long,1.17361,1.17329,3.2,LOSS,253.1,236120,236541,1.17473,>100% (stop)
2021-08-25,low,long,1.17594,1.17322,27.2,LOSS,114.0,237523,237944,1.17575,>100% (stop)
2021-08-26,low,long,1.17746,1.17629,11.7,LOSS,100.0,238881,239362,1.17736,75-100%
2021-08-30,low,long,1.18033,1.17985,4.8,LOSS,181.3,241692,242203,1.18097,>100% (stop)
2021-08-31,high,short,1.18232,1.18302,7.0,LOSS,121.4,243169,243605,1.17952,>100% (stop)
2021-09-01,low,long,1.18135,1.17952,18.3,WIN,98.9,244517,245028,1.18111,75-100%
2021-09-02,high,short,1.18428,1.18499,7.1,LOSS,105.6,246039,246430,1.18367,>100% (stop)
2021-09-03,low,long,1.18826,1.18734,9.2,LOSS,103.3,247420,247841,1.18842,>100% (stop)
2021-09-06,low,long,1.18666,1.18557,10.9,OPEN,82.6,248999,249270,1.18857,75-100%
2021-09-08,low,long,1.18448,1.18284,16.4,LOSS,100.0,251632,252113,1.18511,75-100%
2021-09-09,low,long,1.18243,1.18112,13.1,WIN,82.4,252998,253539,1.18252,75-100%
2021-09-10,high,short,1.18271,1.1851,23.9,WIN,61.1,254676,254962,1.18186,50-75%
2021-09-13,low,long,1.17929,1.17748,18.1,LOSS,100.0,255994,256385,1.18127,75-100%
2021-09-14,high,short,1.18196,1.18299,10.3,WIN,14.6,257398,257789,1.18054,0-25%
2021-09-15,low,long,1.18117,1.18022,9.5,WIN,38.9,258672,259198,1.18119,25-50%
2021-09-16,low,long,1.17742,1.17661,8.1,LOSS,102.5,260372,260613,1.18204,>100% (stop)
2021-09-17,high,short,1.17739,1.17747,0.8,LOSS,787.5,261603,262039,1.17586,>100% (stop)
2021-09-20,low,long,1.17135,1.17058,7.7,LOSS,102.6,263031,263452,1.17296,>100% (stop)
2021-09-21,low,long,1.17369,1.17183,18.6,WIN,37.6,264476,264882,1.17399,25-50%
2021-09-22,high,short,1.17243,1.17355,11.2,LOSS,100.0,266113,266309,1.17164,75-100%
2021-09-23,high,short,1.17064,1.17101,3.7,LOSS,259.5,267169,267740,1.16834,>100% (stop)
2021-09-24,low,long,1.17414,1.17356,5.8,LOSS,105.2,268598,269169,1.17476,>100% (stop)
2021-09-27,low,long,1.17105,1.16846,25.9,OPEN,82.2,270326,270597,1.1725,75-100%
2021-09-28,high,short,1.1672,1.17031,31.1,WIN,24.8,271513,272009,1.1685,0-25%
2021-09-29,low,long,1.16719,1.16587,13.2,LOSS,100.8,273032,273438,1.169,>100% (stop)
2021-09-30,low,long,1.1606,1.15949,11.1,LOSS,125.2,274341,274867,1.16085,>100% (stop)
2021-10-01,high,short,1.15751,1.15816,6.5,LOSS,101.5,275852,276303,1.15628,>100% (stop)
2021-10-04,high,short,1.1615,1.16394,24.4,OPEN,24.6,277733,277734,1.15876,0-25%
2021-10-05,low,long,1.16019,1.159,11.9,LOSS,126.1,278635,279161,1.16198,>100% (stop)
2021-10-06,low,long,1.15438,1.15291,14.7,OPEN,78.9,280341,280582,1.15977,75-100%
2021-10-07,low,long,1.15705,1.15539,16.6,WIN,32.5,281494,282005,1.1561,25-50%
2021-10-08,low,long,1.15512,1.15413,9.9,WIN,80.8,282935,283431,1.15596,75-100%
2021-10-11,high,short,1.15641,1.15754,11.3,WIN,89.4,284428,284864,1.15649,75-100%
2021-10-12,high,short,1.15552,1.15633,8.1,LOSS,112.3,285833,286284,1.15471,>100% (stop)
2021-10-13,high,short,1.15474,1.15602,12.8,LOSS,139.1,287349,287695,1.15299,>100% (stop)
2021-10-14,high,short,1.1603,1.16116,8.6,LOSS,107.0,288813,289114,1.15886,>100% (stop)
2021-10-15,high,short,1.15993,1.1615,15.7,OPEN,82.2,290145,290536,1.15881,75-100%
2021-10-18,low,long,1.15961,1.15777,18.4,LOSS,101.6,291517,291968,1.15977,>100% (stop)
2021-10-19,high,short,1.16447,1.16555,10.8,LOSS,100.0,292873,293384,1.1613,75-100%
2021-10-20,low,long,1.16303,1.16168,13.5,WIN,67.4,294391,294812,1.16475,50-75%
2021-10-21,low,long,1.16448,1.16341,10.7,LOSS,124.3,295885,296231,1.16674,>100% (stop)
2021-10-22,high,short,1.16336,1.16465,12.9,LOSS,103.1,297274,297650,1.1621,>100% (stop)
2021-10-26,low,long,1.16133,1.15941,19.2,WIN,56.8,300043,300479,1.16101,50-75%
2021-10-27,low,long,1.1613,1.1601,12.0,WIN,90.8,301393,301904,1.16043,75-100%
2021-10-28,high,short,1.15821,1.16061,24.0,LOSS,103.8,302965,303326,1.15892,>100% (stop)
2021-10-29,low,long,1.16757,1.1665,10.7,LOSS,104.7,304273,304754,1.16899,>100% (stop)
2021-11-01,high,short,1.15616,1.15751,13.5,LOSS,107.4,305843,306249,1.1546,>100% (stop)
2021-11-02,high,short,1.15952,1.16084,13.2,WIN,27.3,307181,307677,1.1595,25-50%
2021-11-03,high,short,1.15784,1.15856,7.2,LOSS,102.8,308570,309096,1.15772,>100% (stop)
2021-11-04,low,long,1.15581,1.15426,15.5,LOSS,117.4,310242,310528,1.16125,>100% (stop)
2021-11-05,high,short,1.1551,1.15571,6.1,WIN,80.3,311464,311960,1.15409,75-100%
2021-11-08,high,short,1.15511,1.15671,16.0,WIN,31.2,312807,313333,1.15531,25-50%
2021-11-09,high,short,1.15909,1.16065,15.6,WIN,48.1,314219,314760,1.1577,25-50%
2021-11-10,low,long,1.15822,1.15577,24.5,LOSS,105.3,315832,316193,1.15951,>100% (stop)
2021-11-11,low,long,1.14748,1.14541,20.7,OPEN,92.3,317371,317627,1.14845,75-100%
2021-11-12,high,short,1.14374,1.14559,18.5,WIN,96.2,318638,319059,1.14359,75-100%
2021-11-15,low,long,1.14565,1.14367,19.8,LOSS,113.6,320128,320489,1.14638,>100% (stop)
2021-11-16,low,long,1.13797,1.13743,5.4,LOSS,157.4,321400,321926,1.13856,>100% (stop)
2021-11-18,low,long,1.1334,1.13269,7.1,WIN,59.2,324414,324805,1.13379,50-75%
2021-11-19,low,long,1.13212,1.12846,36.6,OPEN,57.9,326113,326234,1.13653,50-75%
2021-11-22,low,long,1.12787,1.12633,15.4,WIN,90.9,327175,327671,1.12896,75-100%
2021-11-23,high,short,1.12417,1.1275,33.3,OPEN,88.9,328822,329108,1.12259,75-100%
2021-11-24,high,short,1.12198,1.12473,27.5,WIN,54.5,330090,330541,1.12325,50-75%
2021-11-25,high,short,1.1218,1.12252,7.2,LOSS,134.7,331606,331967,1.12058,>100% (stop)
2021-11-26,high,short,1.12741,1.12898,15.7,LOSS,100.0,333144,333400,1.12122,75-100%
2021-11-29,low,long,1.12901,1.12635,26.6,WIN,22.6,334404,334840,1.129,0-25%
2021-11-30,high,short,1.1357,1.13665,9.5,LOSS,145.3,335901,336277,1.12871,>100% (stop)
2021-12-01,high,short,1.1317,1.13372,20.2,LOSS,171.3,337176,337717,1.13163,>100% (stop)
2021-12-02,low,long,1.13274,1.13132,14.2,LOSS,101.4,338687,339153,1.13392,>100% (stop)
2021-12-03,low,long,1.13144,1.1285,29.4,WIN,21.8,340229,340590,1.13021,0-25%
2021-12-06,low,long,1.12882,1.12807,7.5,LOSS,180.0,341487,342028,1.12964,>100% (stop)
2021-12-07,high,short,1.12814,1.12965,15.1,WIN,88.7,342948,343459,1.12758,75-100%
2021-12-08,high,short,1.12785,1.12928,14.3,WIN,62.9,344426,344892,1.12729,50-75%
2021-12-09,low,long,1.13235,1.13154,8.1,LOSS,139.5,345949,346325,1.13396,>100% (stop)
2021-12-10,low,long,1.12763,1.12651,11.2,WIN,86.6,347502,347758,1.13015,75-100%
2021-12-13,low,long,1.12928,1.12837,9.1,LOSS,138.5,348682,349178,1.13131,>100% (stop)
2021-12-14,low,long,1.13238,1.12734,50.4,WIN,17.3,350320,350604,1.12837,0-25%
2021-12-15,high,short,1.12672,1.12725,5.3,LOSS,109.4,351484,352025,1.12575,>100% (stop)
2021-12-16,high,short,1.12904,1.1319,28.6,LOSS,132.2,353163,353464,1.12818,>100% (stop)
2021-12-17,low,long,1.13327,1.13115,21.2,LOSS,108.5,354690,354901,1.13359,>100% (stop)
2021-12-20,high,short,1.12471,1.12559,8.8,LOSS,110.2,355764,356335,1.12363,>100% (stop)
2021-12-21,high,short,1.12908,1.13026,11.8,WIN,89.8,357387,357763,1.12738,75-100%
2021-12-22,low,long,1.12763,1.12647,11.6,WIN,48.3,358716,359197,1.1294,25-50%
2021-12-23,low,long,1.13131,1.13012,11.9,LOSS,154.6,360457,360623,1.13422,>100% (stop)
2021-12-24,high,short,1.13358,1.13414,5.6,WIN,96.4,361688,362049,1.13232,75-100%
2021-12-27,high,short,1.13028,1.13248,22.0,WIN,33.2,363032,363468,1.13162,25-50%
2021-12-28,low,long,1.13309,1.1325,5.9,LOSS,255.9,364384,364880,1.13312,>100% (stop)
2021-12-29,low,long,1.12883,1.12737,14.6,WIN,15.1,365959,366305,1.13116,0-25%
2021-12-30,low,long,1.13236,1.13147,8.9,LOSS,132.6,367188,367729,1.13514,>100% (stop)
2021-12-31,low,long,1.13179,1.13079,10.0,WIN,31.0,368665,369146,1.13285,25-50%
2022-01-03,low,long,1.135,1.13359,14.1,LOSS,103.5,370059,370570,1.13651,>100% (stop)
2022-01-04,low,long,1.13083,1.1291,17.3,LOSS,100.0,371580,372001,1.13094,75-100%
2022-01-05,high,short,1.12946,1.13011,6.5,LOSS,126.2,372894,373435,1.12773,>100% (stop)
2022-01-06,low,long,1.13092,1.12881,21.1,WIN,98.1,374390,374871,1.13205,75-100%
2022-01-07,high,short,1.13008,1.13174,16.6,WIN,25.3,375997,376298,1.1295,25-50%
2022-01-10,low,long,1.13361,1.13263,9.8,LOSS,101.0,377187,377728,1.13563,>100% (stop)
2022-01-11,high,short,1.13287,1.13445,15.8,WIN,49.4,378750,379156,1.13321,25-50%
2022-01-12,low,long,1.13666,1.13547,11.9,WIN,58.0,380328,380584,1.13755,50-75%
2022-01-13,high,short,1.14574,1.14748,17.4,LOSS,112.6,381670,382016,1.14357,>100% (stop)
2022-01-17,high,short,1.14169,1.14279,11.0,WIN,87.3,384480,384886,1.14,75-100%
2022-01-19,high,short,1.13297,1.13362,6.5,LOSS,143.1,387172,387728,1.13187,>100% (stop)
2022-01-20,high,short,1.13432,1.13666,23.4,WIN,18.4,388761,389167,1.13483,0-25%
2022-01-21,high,short,1.13225,1.13307,8.2,LOSS,148.8,390080,390606,1.13009,>100% (stop)
2022-01-24,low,long,1.13322,1.13147,17.5,LOSS,101.7,391559,392040,1.13394,>100% (stop)
2022-01-25,low,long,1.13156,1.13056,10.0,LOSS,108.0,392915,393471,1.13234,>100% (stop)
2022-01-26,low,long,1.12971,1.12892,7.9,LOSS,145.6,394407,394903,1.13107,>100% (stop)
2022-01-27,low,long,1.11621,1.11348,27.3,LOSS,108.4,396234,396340,1.12344,>100% (stop)
2022-01-28,low,long,1.11396,1.11259,13.7,LOSS,104.4,397323,397774,1.11558,>100% (stop)
2022-01-31,high,short,1.11605,1.11666,6.1,LOSS,177.0,398666,399207,1.11445,>100% (stop)
2022-02-01,high,short,1.12517,1.12694,17.7,LOSS,124.3,400168,400634,1.12214,>100% (stop)
2022-02-02,low,long,1.1278,1.12709,7.1,WIN,77.5,401498,402054,1.12778,75-100%
2022-02-03,low,long,1.13024,1.12927,9.7,LOSS,106.2,402985,403481,1.13082,>100% (stop)
2022-02-04,low,long,1.14752,1.14397,35.5,WIN,51.8,404559,404920,1.14719,50-75%
