date,entry_bar,outcome,r_multiple,risk_pips
2025-09-01,1684796,LOSS,-1.0,3.8
2025-09-01,1684827,LOSS,-1.0,3.9
2025-09-01,1684961,OPEN,0.0,2.3
2025-09-03,1687669,WIN,3.78,4.1
2025-09-05,1690502,LOSS,-1.0,3.3
2025-09-05,1690617,LOSS,-1.0,3.5
2025-09-05,1690644,LOSS,-1.0,4.6
2025-09-05,1690708,LOSS,-1.0,2.8
2025-09-05,1690770,LOSS,-1.0,1.5
2025-09-05,1690793,LOSS,-1.0,3.0
2025-09-05,1690869,LOSS,-1.0,7.9
2025-09-05,1690881,LOSS,-1.0,6.5
2025-09-05,1690895,LOSS,-1.0,25.6
2025-09-05,1690984,LOSS,-1.0,8.8
2025-09-05,1691060,LOSS,-1.0,6.5
2025-09-08,1691954,LOSS,-1.0,8.0
2025-09-08,1691995,LOSS,-1.0,2.7
2025-09-08,1692000,LOSS,-1.0,4.5
2025-09-08,1692019,LOSS,-1.0,5.4
2025-09-08,1692041,LOSS,-1.0,3.9
2025-09-08,1692064,LOSS,-1.0,3.0
2025-09-08,1692372,LOSS,-1.0,6.2
2025-09-08,1692393,OPEN,0.0,4.8
2025-09-09,1693415,WIN,0.034,5.9
2025-09-10,1694832,WIN,4.218,5.5
2025-09-16,1700573,LOSS,-1.0,3.5
2025-09-16,1700586,LOSS,-1.0,3.2
2025-09-16,1700597,LOSS,-1.0,2.6
2025-09-16,1700639,LOSS,-1.0,3.8
2025-09-16,1700690,LOSS,-1.0,4.0
2025-09-16,1700740,LOSS,-1.0,4.3
2025-09-16,1700752,LOSS,-1.0,4.5
2025-09-16,1700762,LOSS,-1.0,2.4
2025-09-16,1700776,LOSS,-1.0,3.0
2025-09-16,1700822,LOSS,-1.0,4.8
2025-09-16,1700893,LOSS,-1.0,5.9
2025-09-16,1700911,LOSS,-1.0,9.3
2025-09-16,1701000,LOSS,-1.0,5.2
2025-09-16,1701009,LOSS,-1.0,2.7
2025-09-16,1701052,LOSS,-1.0,10.4
2025-09-16,1701081,LOSS,-1.0,5.7
2025-09-16,1701090,OPEN,0.0,5.4
2025-09-22,1706298,LOSS,-1.0,3.6
2025-09-22,1706320,LOSS,-1.0,3.2
2025-09-22,1706339,LOSS,-1.0,2.7
2025-09-22,1706359,LOSS,-1.0,6.0
2025-09-22,1706400,LOSS,-1.0,1.8
2025-09-22,1706405,LOSS,-1.0,2.5
2025-09-22,1706432,LOSS,-1.0,1.7
2025-09-22,1706452,LOSS,-1.0,6.4
2025-09-22,1706491,LOSS,-1.0,3.0
2025-09-22,1706510,LOSS,-1.0,2.7
2025-09-22,1706536,LOSS,-1.0,1.8
2025-09-22,1706546,LOSS,-1.0,4.9
2025-09-22,1706564,LOSS,-1.0,6.9
2025-09-22,1706667,LOSS,-1.0,9.9
2025-09-22,1706703,LOSS,-1.0,6.6
2025-09-22,1706718,OPEN,0.0,4.2
2025-09-26,1712053,LOSS,-1.0,4.0
2025-09-26,1712076,LOSS,-1.0,2.2
2025-09-26,1712111,LOSS,-1.0,9.1
2025-09-26,1712199,LOSS,-1.0,2.9
2025-09-26,1712467,LOSS,-1.0,6.2
2025-09-26,1712534,LOSS,-1.0,6.8
2025-09-26,1712569,OPEN,0.0,8.3
2025-09-29,1713540,LOSS,-1.0,5.9
2025-09-29,1713831,LOSS,-1.0,14.2
2025-09-29,1713881,LOSS,-1.0,7.5
2025-09-29,1713928,OPEN,0.0,4.6
2025-09-30,1714906,LOSS,-1.0,3.8
2025-09-30,1714916,LOSS,-1.0,2.5
2025-09-30,1714925,LOSS,-1.0,2.3
2025-09-30,1714947,LOSS,-1.0,3.0
2025-09-30,1714969,LOSS,-1.0,2.5
2025-09-30,1714976,LOSS,-1.0,3.5
2025-09-30,1715029,LOSS,-1.0,4.1
2025-09-30,1715054,OPEN,0.0,6.6
2025-10-01,1716338,LOSS,-1.0,3.8
2025-10-01,1716373,LOSS,-1.0,6.4
2025-10-01,1716390,LOSS,-1.0,9.5
2025-10-01,1716402,WIN,5.037,8.1
2025-10-02,1717767,LOSS,-1.0,3.0
2025-10-02,1717797,LOSS,-1.0,5.6
2025-10-02,1717828,LOSS,-1.0,8.1
2025-10-02,1717835,LOSS,-1.0,2.8
2025-10-02,1717869,LOSS,-1.0,3.4
2025-10-02,1717942,LOSS,-1.0,4.1
2025-10-02,1717955,LOSS,-1.0,1.7
2025-10-02,1718132,WIN,15.684,1.9
2025-10-10,1726404,LOSS,-1.0,3.1
2025-10-10,1726424,LOSS,-1.0,3.2
2025-10-10,1726440,LOSS,-1.0,5.3
2025-10-10,1726472,LOSS,-1.0,2.3
2025-10-10,1726503,LOSS,-1.0,3.7
2025-10-10,1726518,WIN,4.453,5.3
2025-10-13,1727830,WIN,5.061,4.9
2025-10-14,1729240,LOSS,-1.0,5.1
2025-10-14,1729248,WIN,2.557,9.7
2025-10-15,1730695,LOSS,-1.0,7.7
2025-10-15,1730732,LOSS,-1.0,6.5
2025-10-15,1730741,LOSS,-1.0,3.5
2025-10-15,1730772,LOSS,-1.0,4.1
2025-10-15,1730782,LOSS,-1.0,9.0
2025-10-15,1730842,LOSS,-1.0,3.7
2025-10-15,1731261,OPEN,0.0,6.1
2025-10-17,1733551,LOSS,-1.0,4.8
2025-10-17,1733575,WIN,2.609,8.7
2025-10-20,1735022,LOSS,-1.0,3.2
2025-10-20,1735031,WIN,1.312,4.8
2025-10-22,1737861,LOSS,-1.0,1.3
2025-10-22,1737881,LOSS,-1.0,3.7
2025-10-22,1737899,WIN,2.561,4.1
2025-11-03,1749342,LOSS,-1.0,4.6
2025-11-03,1749380,LOSS,-1.0,2.7
2025-11-03,1749396,WIN,2.455,5.5
2025-11-04,1750770,LOSS,-1.0,2.2
2025-11-04,1750789,LOSS,-1.0,2.6
2025-11-04,1750802,LOSS,-1.0,3.0
2025-11-04,1750815,WIN,8.743,3.5
2025-11-06,1753667,LOSS,-1.0,4.4
2025-11-06,1753708,LOSS,-1.0,7.3
2025-11-06,1753764,LOSS,-1.0,6.1
2025-11-06,1753953,LOSS,-1.0,3.2
2025-11-06,1754002,LOSS,-1.0,3.1
2025-11-06,1754035,LOSS,-1.0,3.2
2025-11-06,1754050,OPEN,0.0,6.2
2025-11-10,1756543,LOSS,-1.0,1.6
2025-11-10,1756550,LOSS,-1.0,1.0
2025-11-10,1756585,LOSS,-1.0,4.6
2025-11-10,1756604,WIN,6.3,5.0
2025-11-11,1757988,LOSS,-1.0,3.8
2025-11-11,1757995,LOSS,-1.0,2.1
2025-11-11,1757998,LOSS,-1.0,0.9
2025-11-11,1758008,LOSS,-1.0,2.5
2025-11-11,1758028,LOSS,-1.0,8.3
2025-11-11,1758103,LOSS,-1.0,3.0
2025-11-11,1758122,LOSS,-1.0,4.8
2025-11-11,1758141,LOSS,-1.0,1.9
2025-11-11,1758145,LOSS,-1.0,2.0
2025-11-11,1758159,LOSS,-1.0,2.4
2025-11-11,1758181,LOSS,-1.0,2.0
2025-11-11,1758342,LOSS,-1.0,5.7
2025-11-11,1758359,LOSS,-1.0,2.9
2025-11-11,1758392,LOSS,-1.0,2.1
2025-11-11,1758404,OPEN,0.0,5.1
2025-11-12,1759396,WIN,3.044,4.5
2025-11-13,1760885,LOSS,-1.0,5.2
2025-11-13,1760939,LOSS,-1.0,4.0
2025-11-13,1761331,LOSS,-1.0,3.9
2025-11-13,1761345,LOSS,-1.0,5.1
2025-11-13,1761368,LOSS,-1.0,2.3
2025-11-13,1761384,LOSS,-1.0,1.7
2025-11-14,1762263,WIN,1.156,7.7
2025-11-17,1763712,LOSS,-1.0,3.6
2025-11-17,1763730,LOSS,-1.0,3.1
2025-11-17,1763749,WIN,5.769,2.6
2025-11-18,1765185,LOSS,-1.0,2.1
2025-11-18,1765191,WIN,4.167,4.2
2025-11-19,1766556,LOSS,-1.0,4.3
2025-11-19,1766574,LOSS,-1.0,2.7
2025-11-19,1766600,LOSS,-1.0,2.4
2025-11-19,1766605,WIN,2.239,6.7
2025-11-21,1769440,LOSS,-1.0,3.8
2025-11-21,1769468,LOSS,-1.0,5.4
2025-11-21,1769475,LOSS,-1.0,3.0
2025-11-21,1769480,LOSS,-1.0,4.5
2025-11-21,1769514,WIN,4.316,3.8
2025-11-24,1770895,LOSS,-1.0,3.6
2025-11-24,1770940,LOSS,-1.0,3.8
2025-11-24,1770947,LOSS,-1.0,4.8
2025-11-24,1770956,LOSS,-1.0,3.7
2025-11-24,1770987,LOSS,-1.0,5.7
2025-11-24,1771056,LOSS,-1.0,1.8
2025-11-24,1771087,LOSS,-1.0,2.7
2025-11-24,1771101,LOSS,-1.0,3.7
2025-11-24,1771137,LOSS,-1.0,2.3
2025-11-24,1771156,LOSS,-1.0,2.2
2025-11-24,1771205,LOSS,-1.0,2.4
2025-11-24,1771222,OPEN,0.0,4.2
2025-11-25,1772331,LOSS,-1.0,1.6
2025-11-25,1772339,LOSS,-1.0,2.6
2025-11-25,1772391,LOSS,-1.0,3.3
2025-11-25,1772407,LOSS,-1.0,7.2
2025-11-25,1772434,LOSS,-1.0,2.6
2025-11-25,1772458,LOSS,-1.0,2.6
2025-11-25,1772471,LOSS,-1.0,2.5
2025-11-25,1772488,LOSS,-1.0,3.1
2025-11-25,1772494,LOSS,-1.0,2.4
2025-11-25,1772507,LOSS,-1.0,2.0
2025-11-25,1772534,LOSS,-1.0,3.2
2025-11-25,1772682,LOSS,-1.0,3.0
2025-11-25,1772685,LOSS,-1.0,8.2
2025-11-25,1772725,LOSS,-1.0,4.8
2025-11-25,1772767,LOSS,-1.0,1.0
2025-11-25,1772783,LOSS,-1.0,0.3
2025-11-25,1772787,LOSS,-1.0,2.9
2025-11-25,1772812,OPEN,0.0,3.0
2025-11-26,1773741,WIN,8.276,2.9
2025-12-01,1778080,LOSS,-1.0,1.9
2025-12-01,1778091,LOSS,-1.0,4.9
2025-12-01,1778134,LOSS,-1.0,4.6
2025-12-01,1778151,LOSS,-1.0,1.9
2025-12-01,1778177,LOSS,-1.0,4.0
2025-12-01,1778192,LOSS,-1.0,2.7
2025-12-01,1778217,LOSS,-1.0,3.1
2025-12-01,1778235,LOSS,-1.0,2.8
2025-12-01,1778248,LOSS,-1.0,2.8
2025-12-01,1778256,LOSS,-1.0,2.3
2025-12-01,1778274,LOSS,-1.0,3.6
2025-12-01,1778327,LOSS,-1.0,2.4
2025-12-01,1778366,OPEN,0.0,4.7
2025-12-02,1779448,LOSS,-1.0,1.3
2025-12-02,1779475,LOSS,-1.0,4.9
2025-12-02,1779516,WIN,3.241,2.9
2025-12-03,1780882,LOSS,-1.0,1.7
2025-12-03,1781069,LOSS,-1.0,4.7
2025-12-03,1781085,LOSS,-1.0,1.9
2025-12-03,1781092,LOSS,-1.0,2.6
2025-12-03,1781095,LOSS,-1.0,2.9
2025-12-03,1781135,LOSS,-1.0,2.2
2025-12-03,1781145,LOSS,-1.0,3.0
2025-12-03,1781154,LOSS,-1.0,1.9
2025-12-03,1781169,LOSS,-1.0,2.5
2025-12-03,1781192,LOSS,-1.0,2.6
2025-12-03,1781200,LOSS,-1.0,3.7
2025-12-03,1781241,OPEN,0.0,2.5
2025-12-04,1782368,LOSS,-1.0,2.6
2025-12-04,1782385,LOSS,-1.0,5.2
2025-12-04,1782401,LOSS,-1.0,3.6
2025-12-04,1782412,WIN,6.5,3.8
2025-12-05,1783747,LOSS,-1.0,2.2
2025-12-05,1783773,WIN,4.605,4.3
2025-12-08,1785176,LOSS,-1.0,2.9
2025-12-08,1785189,WIN,4.186,4.3
2025-12-10,1788051,LOSS,-1.0,1.6
2025-12-10,1788067,LOSS,-1.0,2.7
2025-12-10,1788075,LOSS,-1.0,2.9
2025-12-10,1788085,LOSS,-1.0,2.2
2025-12-10,1788093,LOSS,-1.0,3.0
2025-12-10,1788115,LOSS,-1.0,5.6
2025-12-10,1788126,LOSS,-1.0,2.6
2025-12-10,1788130,LOSS,-1.0,2.7
2025-12-10,1788144,LOSS,-1.0,2.7
2025-12-10,1788150,OPEN,0.0,3.0
2025-12-18,1796669,WIN,3.171,3.5
2025-12-22,1799570,LOSS,-1.0,2.4
2025-12-22,1799591,LOSS,-1.0,4.2
2025-12-22,1799600,LOSS,-1.0,5.1
2025-12-22,1799625,LOSS,-1.0,4.6
2025-12-22,1799656,LOSS,-1.0,2.2
2025-12-22,1799736,LOSS,-1.0,2.6
2025-12-22,1799740,LOSS,-1.0,2.6
2025-12-22,1799846,LOSS,-1.0,6.5
2025-12-22,1799906,LOSS,-1.0,4.0
2025-12-22,1799940,LOSS,-1.0,6.1
2025-12-22,1799995,LOSS,-1.0,5.6
2025-12-22,1800057,LOSS,-1.0,2.3
2025-12-22,1800064,OPEN,0.0,4.4
2025-12-23,1801028,LOSS,-1.0,2.9
2025-12-23,1801043,LOSS,-1.0,3.0
2025-12-23,1801062,LOSS,-1.0,2.2
2025-12-23,1801074,LOSS,-1.0,2.8
2025-12-23,1801096,LOSS,-1.0,2.8
2025-12-23,1801106,LOSS,-1.0,4.4
2025-12-23,1801161,LOSS,-1.0,2.5
2025-12-23,1801180,LOSS,-1.0,2.4
2025-12-23,1801195,LOSS,-1.0,2.6
2025-12-23,1801216,LOSS,-1.0,4.4
2025-12-23,1801292,LOSS,-1.0,1.8
2025-12-23,1801302,LOSS,-1.0,1.6
2025-12-23,1801321,WIN,6.317,4.1
2025-12-29,1805588,LOSS,-1.0,5.1
2025-12-29,1805635,WIN,2.091,6.6
2025-12-30,1806927,WIN,0.0,5.5
